,,,Mar,18,10 or fewer,10 or fewer,22145
,,,Apr,19,10 or fewer,10 or fewer,21498
,,,May,15,13,10 or fewer,22319
,,,Jun,20,30,13,21761
,,,Jul,25,44,10 or fewer,22519
,,,Aug,19,27,10 or fewer,21479
,,,Sep,12,19,10 or fewer,21352
,,,Oct,21,11,10 or fewer,22157
,,,Nov,24,10 or fewer,13,20589
,,,Dec,26,10 or fewer,11,22362
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,17458
,,,Feb,10 or fewer,10 or fewer,10 or fewer,16026
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17558
,,,Apr,10 or fewer,13,10 or fewer,16908
,,,May,10 or fewer,14,10 or fewer,17726
,,,Jun,10 or fewer,28,10 or fewer,17371
,,,Jul,10 or fewer,22,10 or fewer,18019
,,,Aug,10 or fewer,16,10 or fewer,17684
,,,Sep,10 or fewer,17,10 or fewer,17683
,,,Oct,10 or fewer,10 or fewer,10 or fewer,18139
,,,Nov,10 or fewer,10 or fewer,10 or fewer,17445
,,,Dec,10 or fewer,10 or fewer,10 or fewer,19012
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2842
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2901
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2958
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2937
,,,May,10 or fewer,10 or fewer,10 or fewer,2879
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2778
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2867
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2714
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2641
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2934
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2783
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2934
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2019,Jan,49,10 or fewer,81,98303
,,,Feb,63,13,62,95250
,,,Mar,61,22,68,102763
,,,Apr,59,29,74,99066
,,,May,60,79,81,100108
,,,Jun,68,120,91,93497
,,,Jul,74,149,83,95098
,,,Aug,83,111,91,94897
,,,Sep,67,91,65,97329
,,,Oct,69,40,83,102857
,,,Nov,73,20,99,100221
,,,Dec,91,10 or fewer,90,103885
Illinois,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,15957
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15066
,,,Mar,10 or fewer,10 or fewer,10 or fewer,19264
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16896
,,,May,10 or fewer,10 or fewer,10 or fewer,17045
,,,Jun,10 or fewer,10 or fewer,10 or fewer,15500
,,,Jul,10 or fewer,24,10 or fewer,15513
,,,Aug,10 or fewer,10 or fewer,10 or fewer,16619
,,,Sep,10 or fewer,10 or fewer,10 or fewer,19304
,,,Oct,10 or fewer,10 or fewer,10 or fewer,19698
,,,Nov,10 or fewer,10 or fewer,10 or fewer,19936
,,,Dec,10 or fewer,10 or fewer,10 or fewer,25619
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,14,10439
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9893
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11457
,,,Apr,10 or fewer,10 or fewer,20,11069
,,,May,10 or fewer,10 or fewer,20,10940
,,,Jun,12,13,16,11131
,,,Jul,10 or fewer,54,24,11908
,,,Aug,10 or fewer,18,15,12468
,,,Sep,14,14,10 or fewer,14186
,,,Oct,12,10 or fewer,11,13872
,,,Nov,11,10 or fewer,21,13049
,,,Dec,10 or fewer,10 or fewer,17,13788
,≥ 25 and < 45 Years,2019,Jan,41,10 or fewer,14,20481
,,,Feb,27,10 or fewer,13,19259
,,,Mar,45,10 or fewer,21,21345
,,,Apr,48,10 or fewer,11,20344
,,,May,41,10 or fewer,17,21168
,,,Jun,43,33,20,22361
,,,Jul,62,117,35,24095
,,,Aug,54,28,38,24822
,,,Sep,62,21,17,25093
,,,Oct,64,10 or fewer,26,25394
,,,Nov,63,10 or fewer,16,23759
,,,Dec,59,10 or fewer,21,26007
,≥ 45 and < 65 Years,2019,Jan,26,10 or fewer,10 or fewer,17392
,,,Feb,19,10 or fewer,10 or fewer,16737
,,,Mar,32,10 or fewer,10 or fewer,18515
,,,Apr,26,10 or fewer,10 or fewer,17413
,,,May,40,10 or fewer,10 or fewer,18463
,,,Jun,29,34,10 or fewer,19349
,,,Jul,30,111,10 or fewer,20456
,,,Aug,51,17,10 or fewer,20837
,,,Sep,37,10 or fewer,10 or fewer,21101
,,,Oct,38,10 or fewer,10 or fewer,21658
,,,Nov,37,10 or fewer,10 or fewer,21005
,,,Dec,43,10 or fewer,10 or fewer,21978
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,16547
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15440
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17475
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16686
,,,May,10 or fewer,10 or fewer,10 or fewer,17680
,,,Jun,10 or fewer,22,10 or fewer,18479
,,,Jul,10 or fewer,59,10 or fewer,19288
,,,Aug,11,14,10 or fewer,19765
,,,Sep,10 or fewer,10 or fewer,10 or fewer,19762
,,,Oct,10 or fewer,10 or fewer,10 or fewer,21605
,,,Nov,10 or fewer,10 or fewer,10 or fewer,20588
,,,Dec,10 or fewer,10 or fewer,10 or fewer,22670
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2055
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1887
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2024
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2174
,,,May,10 or fewer,10 or fewer,10 or fewer,1984
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2004
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2083
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2055
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2038
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2418
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2295
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2363
,"Total: Total includes all data under the Illinois bucket, including data from rows not currently displayed.",2019,Jan,77,10 or fewer,30,82865
,,,Feb,58,10 or fewer,26,78274
,,,Mar,90,10 or fewer,39,90073
,,,Apr,88,10 or fewer,39,84574
,,,May,99,37,41,87273
,,,Jun,87,112,45,88815
,,,Jul,110,367,75,93334
,,,Aug,123,82,70,96560
,,,Sep,115,51,38,101477
,,,Oct,117,10 or fewer,42,104629
,,,Nov,118,10 or fewer,43,100623
,,,Dec,117,10 or fewer,55,112414
Michigan,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,15568
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12434
,,,Mar,10 or fewer,10 or fewer,10 or fewer,18669
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16157
,,,May,10 or fewer,10 or fewer,10 or fewer,17123
,,,Jun,10 or fewer,10 or fewer,10 or fewer,14578
,,,Jul,10 or fewer,15,10 or fewer,13614
,,,Aug,10 or fewer,10 or fewer,10 or fewer,13062
,,,Sep,10 or fewer,10 or fewer,10 or fewer,15577
,,,Oct,10 or fewer,10 or fewer,10 or fewer,16162
,,,Nov,10 or fewer,10 or fewer,10 or fewer,16488
,,,Dec,10 or fewer,10 or fewer,10 or fewer,21704
,≥ 15 and < 25 Years,2019,Jan,16,10 or fewer,15,12522
,,,Feb,10 or fewer,10 or fewer,14,11044
,,,Mar,10 or fewer,10 or fewer,12,12968
,,,Apr,17,10 or fewer,17,12515
,,,May,12,10 or fewer,17,13087
,,,Jun,10 or fewer,10 or fewer,20,12356
,,,Jul,14,45,28,13277
,,,Aug,10 or fewer,11,29,12705
,,,Sep,10 or fewer,10 or fewer,23,13703
,,,Oct,10 or fewer,10 or fewer,15,12902
,,,Nov,10 or fewer,10 or fewer,13,11612
,,,Dec,12,10 or fewer,25,12942
,≥ 25 and < 45 Years,2019,Jan,70,10 or fewer,22,24916
,,,Feb,69,10 or fewer,10 or fewer,22327
,,,Mar,87,10 or fewer,19,25657
,,,Apr,68,10 or fewer,21,24671
,,,May,81,10 or fewer,24,25490
,,,Jun,89,30,22,25500
,,,Jul,97,81,36,26998
,,,Aug,73,14,28,25842
,,,Sep,78,10 or fewer,38,25867
,,,Oct,82,10 or fewer,25,24861
,,,Nov,73,10 or fewer,23,23494
,,,Dec,72,10 or fewer,32,25973
,≥ 45 and < 65 Years,2019,Jan,28,10 or fewer,10 or fewer,20568
,,,Feb,35,10 or fewer,10 or fewer,19276
,,,Mar,31,10 or fewer,11,21556
,,,Apr,35,10 or fewer,10 or fewer,20654
,,,May,34,10 or fewer,10 or fewer,21621
,,,Jun,38,13,10 or fewer,20998
,,,Jul,41,63,10 or fewer,22663
,,,Aug,60,13,10 or fewer,21528
,,,Sep,38,10 or fewer,10 or fewer,21369
,,,Oct,49,10 or fewer,10 or fewer,20622
,,,Nov,21,10 or fewer,11,19496
,,,Dec,33,10 or fewer,12,21258
,65 Years or more,2019,Jan,14,10 or fewer,10 or fewer,17732
,,,Feb,10 or fewer,10 or fewer,10 or fewer,16174
,,,Mar,13,10 or fewer,10 or fewer,18931
,,,Apr,11,10 or fewer,10 or fewer,18169
,,,May,15,10 or fewer,10 or fewer,19639
,,,Jun,18,10 or fewer,10 or fewer,18919
,,,Jul,12,43,10 or fewer,19546
,,,Aug,17,13,10 or fewer,18999
,,,Sep,14,10 or fewer,10 or fewer,18627
,,,Oct,10 or fewer,10 or fewer,10 or fewer,18836
,,,Nov,12,10 or fewer,10 or fewer,17911
,,,Dec,16,10 or fewer,10 or fewer,19780
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2045
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1754
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1844
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1966
,,,May,10 or fewer,10 or fewer,10 or fewer,1941
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1980
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1909
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1952
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1653
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2052
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1836
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1916
,"Total: Total includes all data under the Michigan bucket, including data from rows not currently displayed.",2019,Jan,129,10 or fewer,49,93334
,,,Feb,123,10 or fewer,31,83002
,,,Mar,140,10 or fewer,44,99614
,,,Apr,132,10 or fewer,50,94124
,,,May,142,26,49,98889
,,,Jun,156,67,54,94318
,,,Jul,165,248,80,97994
,,,Aug,160,51,69,94076
,,,Sep,138,31,71,96779
,,,Oct,152,10 or fewer,55,95424
,,,Nov,115,10 or fewer,50,90830
,,,Dec,134,10 or fewer,73,103565
Georgia,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,24066
,,,Feb,10 or fewer,10 or fewer,10 or fewer,24072
,,,Mar,10 or fewer,10 or fewer,10 or fewer,28746
,,,Apr,10 or fewer,10 or fewer,10 or fewer,26034
,,,May,10 or fewer,21,10 or fewer,26042
,,,Jun,10 or fewer,10 or fewer,10 or fewer,19520
,,,Jul,10 or fewer,17,10 or fewer,18878
,,,Aug,10 or fewer,30,10 or fewer,23477
,,,Sep,10 or fewer,13,10 or fewer,25463
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26562
,,,Nov,10 or fewer,10 or fewer,10 or fewer,30633
,,,Dec,10 or fewer,10 or fewer,10 or fewer,34336
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,37,11569
,,,Feb,10 or fewer,10 or fewer,36,10903
,,,Mar,10 or fewer,10 or fewer,42,12152
,,,Apr,10 or fewer,10 or fewer,46,11695
,,,May,10 or fewer,23,45,11990
,,,Jun,10 or fewer,19,34,10860
,,,Jul,10 or fewer,43,48,11447
,,,Aug,10 or fewer,33,43,12306
,,,Sep,10 or fewer,29,43,12374
,,,Oct,10 or fewer,10 or fewer,27,12071
,,,Nov,10 or fewer,10 or fewer,46,11290
,,,Dec,10 or fewer,10 or fewer,45,11780
,≥ 25 and < 45 Years,2019,Jan,24,10 or fewer,51,23163
,,,Feb,23,10 or fewer,44,21406
,,,Mar,23,10 or fewer,66,23309
,,,Apr,20,10 or fewer,57,22910
,,,May,34,42,62,23976
,,,Jun,30,31,68,22752
,,,Jul,31,47,55,23379
,,,Aug,45,84,46,23934
,,,Sep,38,34,67,23224
,,,Oct,40,13,71,23036
,,,Nov,31,10 or fewer,42,21625
,,,Dec,37,10 or fewer,60,23928
,≥ 45 and < 65 Years,2019,Jan,14,10 or fewer,17,18080
,,,Feb,13,10 or fewer,10 or fewer,16787
,,,Mar,22,10 or fewer,26,18245
,,,Apr,21,10 or fewer,26,17954
,,,May,25,39,14,18983
,,,Jun,23,24,12,17987
,,,Jul,21,49,10 or fewer,18736
,,,Aug,10 or fewer,60,25,18579
,,,Sep,15,40,20,18506
,,,Oct,12,10 or fewer,19,18154
,,,Nov,15,10 or fewer,21,17009
,,,Dec,21,10 or fewer,12,17905
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,12201
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11219
,,,Mar,14,10 or fewer,10 or fewer,12384
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12023
,,,May,10 or fewer,24,10 or fewer,12523
,,,Jun,10 or fewer,15,10 or fewer,11896
,,,Jul,10 or fewer,24,10 or fewer,12190
,,,Aug,10 or fewer,23,10 or fewer,12292
,,,Sep,10 or fewer,24,10 or fewer,11970
,,,Oct,12,10 or fewer,10 or fewer,12129
,,,Nov,10 or fewer,10 or fewer,10 or fewer,12101
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12934
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2394
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2162
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2201
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2298
,,,May,10 or fewer,10 or fewer,10 or fewer,2215
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2166
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2073
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2098
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2049
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2261
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2104
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2441
,"Total: Total includes all data under the Georgia bucket, including data from rows not currently displayed.",2019,Jan,43,10 or fewer,117,91464
,,,Feb,51,10 or fewer,99,86542
,,,Mar,65,12,144,97029
,,,Apr,49,18,148,92905
,,,May,68,148,135,95720
,,,Jun,71,95,124,85170
,,,Jul,66,180,128,86690
,,,Aug,69,230,127,92673
,,,Sep,71,141,144,93578
,,,Oct,68,34,129,94199
,,,Nov,56,10 or fewer,117,94755
,,,Dec,72,10 or fewer,127,103314
California,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,9693
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10336
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11660
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9649
,,,May,10 or fewer,10 or fewer,10 or fewer,9490
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8405
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8110
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8730
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9347
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9979
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10201
,,,Dec,10 or fewer,10 or fewer,10 or fewer,11090
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,13,9156
,,,Feb,10 or fewer,10 or fewer,11,8442
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10001
,,,Apr,12,10 or fewer,13,9423
,,,May,10 or fewer,10 or fewer,17,9122
,,,Jun,10 or fewer,10 or fewer,24,9053
,,,Jul,10 or fewer,24,17,9655
,,,Aug,10 or fewer,12,27,10203
,,,Sep,13,10 or fewer,14,10392
,,,Oct,10 or fewer,10 or fewer,18,11189
,,,Nov,11,10 or fewer,21,10472
,,,Dec,10 or fewer,10 or fewer,29,10738
,≥ 25 and < 45 Years,2019,Jan,19,10 or fewer,20,20312
,,,Feb,20,10 or fewer,16,18549
,,,Mar,20,10 or fewer,28,21469
,,,Apr,28,10 or fewer,20,20331
,,,May,25,11,21,21097
,,,Jun,34,37,24,20501
,,,Jul,20,35,31,21886
,,,Aug,28,39,36,23240
,,,Sep,28,20,23,23167
,,,Oct,34,10 or fewer,36,25244
,,,Nov,35,10 or fewer,36,24190
,,,Dec,43,10 or fewer,34,25605
,≥ 45 and < 65 Years,2019,Jan,11,10 or fewer,10 or fewer,18800
,,,Feb,11,10 or fewer,10 or fewer,16844
,,,Mar,10 or fewer,10 or fewer,10 or fewer,19541
,,,Apr,16,10 or fewer,10 or fewer,18737
,,,May,16,10 or fewer,10 or fewer,18898
,,,Jun,26,24,10 or fewer,18703
,,,Jul,13,40,10 or fewer,19866
,,,Aug,21,25,10 or fewer,21061
,,,Sep,18,18,10 or fewer,20425
,,,Oct,25,10 or fewer,11,22480
,,,Nov,20,10 or fewer,10 or fewer,21203
,,,Dec,15,10 or fewer,13,22240
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,17653
,,,Feb,10 or fewer,10 or fewer,10 or fewer,16041
,,,Mar,10 or fewer,10 or fewer,10 or fewer,18097
,,,Apr,10 or fewer,10 or fewer,10 or fewer,17250
,,,May,10 or fewer,10 or fewer,10 or fewer,17342
,,,Jun,10 or fewer,23,10 or fewer,17042
,,,Jul,10 or fewer,31,10 or fewer,17710
,,,Aug,10 or fewer,26,10 or fewer,18117
,,,Sep,10 or fewer,12,10 or fewer,17928
,,,Oct,10 or fewer,10 or fewer,10 or fewer,19061
,,,Nov,10 or fewer,10 or fewer,10 or fewer,18931
,,,Dec,10 or fewer,10 or fewer,10 or fewer,20569
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,2379
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2486
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2574
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2563
,,,May,10 or fewer,10 or fewer,10 or fewer,2360
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2388
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2316
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2390
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2576
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2744
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2616
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2716
,"Total: Total includes all data under the California bucket, including data from rows not currently displayed.",2019,Jan,42,10 or fewer,39,77979
,,,Feb,41,10 or fewer,33,72690
,,,Mar,44,10 or fewer,46,83336
,,,Apr,62,16,41,77944
,,,May,51,18,41,78301
,,,Jun,70,101,61,76087
,,,Jul,41,136,60,79536
,,,Aug,66,111,76,83731
,,,Sep,64,66,48,83827
,,,Oct,70,14,73,90684
,,,Nov,72,10 or fewer,73,87604
,,,Dec,73,10 or fewer,86,92944
Colorado,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,18461
,,,Feb,10 or fewer,10 or fewer,10 or fewer,20193
,,,Mar,10 or fewer,10 or fewer,10 or fewer,19539
,,,Apr,10 or fewer,10 or fewer,10 or fewer,17172
,,,May,10 or fewer,10 or fewer,10 or fewer,16572
,,,Jun,10 or fewer,10 or fewer,10 or fewer,13185
,,,Jul,10 or fewer,10 or fewer,10 or fewer,12869
,,,Aug,10 or fewer,10 or fewer,10 or fewer,15322
,,,Sep,10 or fewer,10 or fewer,10 or fewer,16390
,,,Oct,10 or fewer,10 or fewer,10 or fewer,16398
,,,Nov,10 or fewer,10 or fewer,10 or fewer,17455
,,,Dec,10 or fewer,10 or fewer,10 or fewer,21011
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,14,8109
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7910
,,,Mar,10 or fewer,10 or fewer,15,8161
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8021
,,,May,10 or fewer,10 or fewer,10 or fewer,8030
,,,Jun,10 or fewer,10 or fewer,15,7464
,,,Jul,10 or fewer,10 or fewer,13,8075
,,,Aug,10 or fewer,10 or fewer,11,8716
,,,Sep,10 or fewer,10 or fewer,18,8916
,,,Oct,13,10 or fewer,10 or fewer,8839
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8544
,,,Dec,16,10 or fewer,10 or fewer,9238
,≥ 25 and < 45 Years,2019,Jan,16,10 or fewer,13,15246
,,,Feb,20,10 or fewer,14,13897
,,,Mar,14,10 or fewer,10 or fewer,15206
,,,Apr,20,10 or fewer,11,14384
,,,May,29,10 or fewer,10 or fewer,14664
,,,Jun,25,10 or fewer,16,15000
,,,Jul,28,30,16,15911
,,,Aug,32,11,22,15856
,,,Sep,18,10 or fewer,10 or fewer,15530
,,,Oct,28,10 or fewer,13,15010
,,,Nov,31,10 or fewer,16,15524
,,,Dec,34,10 or fewer,13,16536
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10510
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9663
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10515
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9600
,,,May,10 or fewer,10 or fewer,10 or fewer,10077
,,,Jun,10 or fewer,10 or fewer,10 or fewer,9843
,,,Jul,10 or fewer,21,10 or fewer,10715
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10738
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10239
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10484
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10423
,,,Dec,10 or fewer,10 or fewer,10 or fewer,11592
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,7606
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6996
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7806
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7380
,,,May,10 or fewer,10 or fewer,10 or fewer,7658
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7461
,,,Jul,10 or fewer,10 or fewer,10 or fewer,7987
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8043
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7836
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8311
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8280
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9072
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,969
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1055
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1124
,,,Apr,10 or fewer,10 or fewer,10 or fewer,992
,,,May,10 or fewer,10 or fewer,10 or fewer,918
,,,Jun,10 or fewer,10 or fewer,10 or fewer,961
,,,Jul,10 or fewer,10 or fewer,10 or fewer,916
,,,Aug,10 or fewer,10 or fewer,10 or fewer,950
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1044
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1054
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1057
,,,Dec,10 or fewer,10 or fewer,10 or fewer,982
,"Total: Total includes all data under the Colorado bucket, including data from rows not currently displayed.",2019,Jan,32,10 or fewer,33,60897
,,,Feb,29,10 or fewer,26,59710
,,,Mar,32,10 or fewer,28,62345
,,,Apr,37,10 or fewer,24,57546
,,,May,44,10 or fewer,22,57914
,,,Jun,42,28,35,53911
,,,Jul,49,76,39,56469
,,,Aug,48,36,45,59618
,,,Sep,34,26,31,59945
,,,Oct,55,10 or fewer,31,60095
,,,Nov,51,10 or fewer,31,61278
,,,Dec,64,10 or fewer,27,68425
Wisconsin,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,11948
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10380
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14657
,,,Apr,10 or fewer,10 or fewer,10 or fewer,13120
,,,May,10 or fewer,10 or fewer,10 or fewer,12884
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10897
,,,Jul,10 or fewer,11,10 or fewer,10716
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10117
,,,Sep,10 or fewer,10 or fewer,10 or fewer,11475
,,,Oct,10 or fewer,10 or fewer,10 or fewer,11760
,,,Nov,10 or fewer,10 or fewer,10 or fewer,12393
,,,Dec,10 or fewer,10 or fewer,10 or fewer,16124
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,7256
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6579
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7587
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7631
,,,May,10 or fewer,10 or fewer,10 or fewer,7651
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7100
,,,Jul,10 or fewer,31,10 or fewer,7718
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7530
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8154
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7768
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7225
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7996
,≥ 25 and < 45 Years,2019,Jan,16,10 or fewer,10 or fewer,14591
,,,Feb,20,10 or fewer,10 or fewer,13773
,,,Mar,18,10 or fewer,10 or fewer,15503
,,,Apr,21,10 or fewer,10 or fewer,14626
,,,May,27,10 or fewer,10 or fewer,15146
,,,Jun,22,16,10 or fewer,14879
,,,Jul,33,65,10 or fewer,15928
,,,Aug,27,10 or fewer,10 or fewer,15332
,,,Sep,34,10 or fewer,10 or fewer,15341
,,,Oct,29,10 or fewer,10 or fewer,14828
,,,Nov,22,10 or fewer,10 or fewer,14075
,,,Dec,35,10 or fewer,10 or fewer,15273
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,12843
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12805
,,,Mar,12,10 or fewer,10 or fewer,14425
,,,Apr,17,10 or fewer,10 or fewer,13181
,,,May,10 or fewer,10 or fewer,10 or fewer,13472
,,,Jun,10 or fewer,10 or fewer,10 or fewer,13450
,,,Jul,10 or fewer,47,10 or fewer,14221
,,,Aug,14,14,10 or fewer,13866
,,,Sep,10 or fewer,10 or fewer,10 or fewer,13494
,,,Oct,11,10 or fewer,10 or fewer,13558
,,,Nov,10 or fewer,10 or fewer,10 or fewer,12638
,,,Dec,10 or fewer,10 or fewer,10 or fewer,13780
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,11714
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11043
,,,Mar,10 or fewer,10 or fewer,10 or fewer,12720
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12415
,,,May,10 or fewer,10 or fewer,10 or fewer,12862
,,,Jun,10 or fewer,10 or fewer,10 or fewer,12284
,,,Jul,10 or fewer,35,10 or fewer,12815
,,,Aug,10 or fewer,10 or fewer,10 or fewer,12689
,,,Sep,10 or fewer,10 or fewer,10 or fewer,12207
