,,,Oct,50,10 or fewer,10 or fewer,25640
,,,Nov,37,10 or fewer,13,25962
,,,Dec,40,10 or fewer,11,23873
,65 Years or more,2020,Jan,12,10 or fewer,10 or fewer,20845
,,,Feb,15,10 or fewer,10 or fewer,24654
,,,Mar,17,10 or fewer,10 or fewer,21836
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16396
,,,May,11,10 or fewer,10 or fewer,20512
,,,Jun,16,32,10 or fewer,23249
,,,Jul,18,43,10 or fewer,24748
,,,Aug,20,19,10 or fewer,24676
,,,Sep,18,10 or fewer,10 or fewer,24426
,,,Oct,17,10 or fewer,10 or fewer,25335
,,,Nov,16,10 or fewer,10 or fewer,25548
,,,Dec,11,10 or fewer,10 or fewer,23981
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2082
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2610
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2829
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2255
,,,May,10 or fewer,10 or fewer,10 or fewer,2247
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2373
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2560
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2578
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2735
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2700
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2856
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3421
,"Total: Total includes all data under the Michigan bucket, including data from rows not currently displayed.",2020,Jan,130,10 or fewer,41,108952
,,,Feb,162,10 or fewer,50,121724
,,,Mar,207,10 or fewer,55,106510
,,,Apr,170,10 or fewer,62,66716
,,,May,217,44,82,82979
,,,Jun,256,135,127,98443
,,,Jul,242,213,158,111024
,,,Aug,239,75,133,110773
,,,Sep,210,10 or fewer,150,106034
,,,Oct,186,10 or fewer,116,107801
,,,Nov,156,10 or fewer,112,105503
,,,Dec,146,10 or fewer,82,96940
New York,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,20762
,,,Feb,10 or fewer,10 or fewer,10 or fewer,17163
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11171
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3038
,,,May,10 or fewer,10 or fewer,10 or fewer,5080
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6726
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8131
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8751
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8464
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8523
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8801
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8360
,≥ 15 and < 25 Years,2020,Jan,11,10 or fewer,10 or fewer,14673
,,,Feb,15,10 or fewer,11,13719
,,,Mar,20,10 or fewer,14,11519
,,,Apr,15,10 or fewer,17,5485
,,,May,18,10 or fewer,22,7350
,,,Jun,16,15,33,9300
,,,Jul,12,16,52,11338
,,,Aug,11,10 or fewer,41,11476
,,,Sep,12,10 or fewer,29,11200
,,,Oct,13,10 or fewer,36,12052
,,,Nov,13,10 or fewer,21,13542
,,,Dec,17,10 or fewer,23,12862
,≥ 25 and < 45 Years,2020,Jan,56,10 or fewer,27,30897
,,,Feb,65,10 or fewer,17,28321
,,,Mar,76,10 or fewer,14,28234
,,,Apr,62,10 or fewer,28,17255
,,,May,61,10 or fewer,21,18917
,,,Jun,62,11,66,21742
,,,Jul,68,40,67,25873
,,,Aug,72,14,71,25839
,,,Sep,64,10 or fewer,41,24917
,,,Oct,65,10 or fewer,53,26439
,,,Nov,74,10 or fewer,47,31012
,,,Dec,73,10 or fewer,40,31398
,≥ 45 and < 65 Years,2020,Jan,26,10 or fewer,10 or fewer,26410
,,,Feb,40,10 or fewer,10 or fewer,25042
,,,Mar,40,10 or fewer,10 or fewer,25412
,,,Apr,37,10 or fewer,10 or fewer,18431
,,,May,36,10 or fewer,10 or fewer,18158
,,,Jun,49,12,10 or fewer,20041
,,,Jul,46,42,10 or fewer,22728
,,,Aug,46,16,12,22897
,,,Sep,45,10 or fewer,10 or fewer,22708
,,,Oct,48,10 or fewer,10 or fewer,23656
,,,Nov,44,10 or fewer,14,27214
,,,Dec,46,10 or fewer,10 or fewer,29249
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,25668
,,,Feb,10 or fewer,10 or fewer,10 or fewer,23549
,,,Mar,10 or fewer,10 or fewer,10 or fewer,20895
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16495
,,,May,10 or fewer,10 or fewer,10 or fewer,17565
,,,Jun,11,25,10 or fewer,19385
,,,Jul,14,36,10 or fewer,20940
,,,Aug,10 or fewer,17,10 or fewer,21462
,,,Sep,11,10 or fewer,10 or fewer,22217
,,,Oct,10 or fewer,10 or fewer,10 or fewer,23528
,,,Nov,10 or fewer,10 or fewer,10 or fewer,25594
,,,Dec,10 or fewer,10 or fewer,10 or fewer,28067
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3923
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3951
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4041
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4499
,,,May,10 or fewer,10 or fewer,10 or fewer,3433
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3456
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3514
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3291
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3816
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3881
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3865
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4774
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2020,Jan,97,10 or fewer,39,122323
,,,Feb,129,10 or fewer,37,111740
,,,Mar,146,10 or fewer,37,101262
,,,Apr,123,10 or fewer,51,65200
,,,May,124,27,49,70493
,,,Jun,138,66,114,80642
,,,Jul,140,139,128,92508
,,,Aug,139,57,130,93708
,,,Sep,134,18,84,93314
,,,Oct,128,10 or fewer,98,98066
,,,Nov,137,10 or fewer,89,110017
,,,Dec,143,10 or fewer,77,114690
California,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,12436
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11522
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7382
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3368
,,,May,10 or fewer,10 or fewer,10 or fewer,7130
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8120
,,,Jul,10 or fewer,10 or fewer,10 or fewer,9124
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8846
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8876
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9157
,,,Nov,10 or fewer,10 or fewer,10 or fewer,9051
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8334
,≥ 15 and < 25 Years,2020,Jan,11,10 or fewer,23,11561
,,,Feb,10 or fewer,10 or fewer,16,10576
,,,Mar,17,10 or fewer,22,9117
,,,Apr,13,10 or fewer,26,5518
,,,May,10 or fewer,10 or fewer,24,7551
,,,Jun,21,11,36,8845
,,,Jul,20,13,29,10391
,,,Aug,19,11,41,9787
,,,Sep,14,12,57,9657
,,,Oct,25,10 or fewer,49,9713
,,,Nov,17,10 or fewer,24,9496
,,,Dec,22,10 or fewer,41,9429
,≥ 25 and < 45 Years,2020,Jan,51,10 or fewer,30,27264
,,,Feb,36,10 or fewer,32,24687
,,,Mar,51,10 or fewer,35,23130
,,,Apr,47,10 or fewer,44,15629
,,,May,38,17,39,18696
,,,Jun,44,16,43,21200
,,,Jul,56,17,54,24222
,,,Aug,44,38,50,23030
,,,Sep,44,17,52,22328
,,,Oct,59,10 or fewer,59,23007
,,,Nov,41,10 or fewer,64,22765
,,,Dec,51,10 or fewer,67,23729
,≥ 45 and < 65 Years,2020,Jan,18,10 or fewer,10 or fewer,23946
,,,Feb,18,10 or fewer,10 or fewer,21781
,,,Mar,23,10 or fewer,16,19219
,,,Apr,20,10 or fewer,10 or fewer,14024
,,,May,33,14,19,16876
,,,Jun,24,19,14,18447
,,,Jul,26,32,11,20299
,,,Aug,32,32,14,19877
,,,Sep,28,20,10 or fewer,19525
,,,Oct,22,10 or fewer,15,20061
,,,Nov,23,10 or fewer,13,19538
,,,Dec,27,10 or fewer,22,20768
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,21212
,,,Feb,10 or fewer,10 or fewer,10 or fewer,19250
,,,Mar,10 or fewer,10 or fewer,10 or fewer,15087
,,,Apr,10 or fewer,10 or fewer,10 or fewer,11308
,,,May,10 or fewer,11,10 or fewer,14294
,,,Jun,13,18,10 or fewer,15018
,,,Jul,11,15,10 or fewer,15766
,,,Aug,10 or fewer,29,10 or fewer,15939
,,,Sep,10 or fewer,18,10 or fewer,16256
,,,Oct,10 or fewer,10 or fewer,10 or fewer,16936
,,,Nov,10 or fewer,10 or fewer,10 or fewer,16636
,,,Dec,10 or fewer,10 or fewer,10 or fewer,18136
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2974
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3206
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3029
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2215
,,,May,10 or fewer,10 or fewer,10 or fewer,2355
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2764
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2984
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2909
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3017
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2922
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2829
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3402
,"Total: Total includes all data under the California bucket, including data from rows not currently displayed.",2020,Jan,90,10 or fewer,65,99381
,,,Feb,73,10 or fewer,59,91013
,,,Mar,97,10 or fewer,83,76952
,,,Apr,84,12,80,52057
,,,May,89,48,92,66892
,,,Jun,103,64,99,74385
,,,Jul,114,86,103,82773
,,,Aug,104,112,113,80373
,,,Sep,92,67,128,79644
,,,Oct,113,15,132,81786
,,,Nov,88,10 or fewer,107,80309
,,,Dec,106,10 or fewer,141,83787
Florida,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,23346
,,,Feb,10 or fewer,10 or fewer,10 or fewer,23299
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17546
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5534
,,,May,10 or fewer,10 or fewer,10 or fewer,6860
,,,Jun,10 or fewer,10 or fewer,10 or fewer,9322
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10811
,,,Aug,10 or fewer,10 or fewer,10 or fewer,9405
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10937
,,,Oct,10 or fewer,10 or fewer,10 or fewer,12070
,,,Nov,10 or fewer,10 or fewer,10 or fewer,11721
,,,Dec,10 or fewer,10 or fewer,10 or fewer,11922
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,31,11860
,,,Feb,10 or fewer,10 or fewer,30,11171
,,,Mar,10 or fewer,10 or fewer,34,9747
,,,Apr,11,10 or fewer,33,5042
,,,May,10 or fewer,10 or fewer,44,6353
,,,Jun,10 or fewer,14,31,9313
,,,Jul,10 or fewer,18,52,10749
,,,Aug,10 or fewer,16,37,8415
,,,Sep,10 or fewer,10 or fewer,30,8529
,,,Oct,10 or fewer,10 or fewer,32,9156
,,,Nov,10 or fewer,10 or fewer,38,8928
,,,Dec,10 or fewer,10 or fewer,28,8837
,≥ 25 and < 45 Years,2020,Jan,50,10 or fewer,43,24855
,,,Feb,53,10 or fewer,36,22802
,,,Mar,41,10 or fewer,40,22183
,,,Apr,49,10 or fewer,30,13330
,,,May,57,10 or fewer,43,15616
,,,Jun,41,45,61,21879
,,,Jul,36,42,49,24905
,,,Aug,48,32,55,19606
,,,Sep,38,22,57,18776
,,,Oct,57,10 or fewer,51,20590
,,,Nov,26,10 or fewer,47,19860
,,,Dec,50,10 or fewer,50,20023
,≥ 45 and < 65 Years,2020,Jan,21,10 or fewer,21,23025
,,,Feb,18,10 or fewer,11,21026
,,,Mar,22,10 or fewer,13,19704
,,,Apr,19,10 or fewer,13,12948
,,,May,24,10 or fewer,10 or fewer,15159
,,,Jun,16,22,18,19144
,,,Jul,17,32,10 or fewer,22849
,,,Aug,31,24,10 or fewer,18694
,,,Sep,24,16,14,17849
,,,Oct,18,10 or fewer,15,18991
,,,Nov,16,10 or fewer,12,18550
,,,Dec,19,10 or fewer,12,18834
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,19009
,,,Feb,10 or fewer,10 or fewer,10 or fewer,17026
,,,Mar,10 or fewer,10 or fewer,10 or fewer,13944
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9704
,,,May,10 or fewer,12,10 or fewer,12365
,,,Jun,10 or fewer,16,10 or fewer,14121
,,,Jul,10 or fewer,24,10 or fewer,16078
,,,Aug,10 or fewer,26,10 or fewer,14623
,,,Sep,10 or fewer,10 or fewer,10 or fewer,14662
,,,Oct,10 or fewer,10 or fewer,10 or fewer,15398
,,,Nov,10 or fewer,10 or fewer,10 or fewer,15235
,,,Dec,10 or fewer,10 or fewer,10 or fewer,16458
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2932
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2984
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2822
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2069
,,,May,10 or fewer,10 or fewer,10 or fewer,2180
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2666
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3045
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3215
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3022
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2843
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2855
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3212
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2020,Jan,83,10 or fewer,111,105014
,,,Feb,82,18,89,98300
,,,Mar,73,11,96,85941
,,,Apr,81,10 or fewer,85,48622
,,,May,93,36,107,58528
,,,Jun,70,102,124,76440
,,,Jul,65,121,123,88431
,,,Aug,89,101,113,73951
,,,Sep,73,56,109,73769
,,,Oct,85,24,108,79038
,,,Nov,51,10 or fewer,103,77144
,,,Dec,84,10 or fewer,99,79281
Georgia,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,26910
,,,Feb,10 or fewer,10 or fewer,10 or fewer,24030
,,,Mar,10 or fewer,10 or fewer,10 or fewer,19878
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7795
,,,May,10 or fewer,10 or fewer,10 or fewer,9795
,,,Jun,10 or fewer,10 or fewer,10 or fewer,11026
,,,Jul,10 or fewer,10 or fewer,10 or fewer,12439
,,,Aug,10 or fewer,10 or fewer,10 or fewer,13061
,,,Sep,10 or fewer,10 or fewer,10 or fewer,13241
,,,Oct,10 or fewer,10 or fewer,10 or fewer,14207
,,,Nov,10 or fewer,10 or fewer,10 or fewer,13473
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12784
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,39,11880
,,,Feb,10 or fewer,10 or fewer,36,10935
,,,Mar,12,10 or fewer,40,9792
,,,Apr,10 or fewer,10 or fewer,43,5498
,,,May,14,10 or fewer,43,7451
,,,Jun,17,18,59,9127
,,,Jul,10 or fewer,19,81,10348
,,,Aug,10 or fewer,22,53,9829
,,,Sep,10 or fewer,10 or fewer,44,9600
,,,Oct,12,10 or fewer,62,10256
,,,Nov,10 or fewer,10 or fewer,49,9720
,,,Dec,13,10 or fewer,64,9435
,≥ 25 and < 45 Years,2020,Jan,36,10 or fewer,47,23517
,,,Feb,23,10 or fewer,50,21177
,,,Mar,39,10 or fewer,41,20611
,,,Apr,47,10 or fewer,57,12973
,,,May,38,10 or fewer,78,15829
,,,Jun,55,24,91,19036
,,,Jul,45,48,83,21095
,,,Aug,63,38,101,19929
,,,Sep,40,10 or fewer,79,19126
,,,Oct,63,10 or fewer,115,19819
,,,Nov,43,10 or fewer,89,19218
,,,Dec,43,10 or fewer,70,19534
,≥ 45 and < 65 Years,2020,Jan,17,10 or fewer,16,18341
,,,Feb,19,10 or fewer,10 or fewer,17059
,,,Mar,18,10 or fewer,13,15879
,,,Apr,26,10 or fewer,10 or fewer,10897
,,,May,30,10 or fewer,11,13029
,,,Jun,20,18,14,14843
,,,Jul,27,40,24,16714
,,,Aug,16,22,30,15440
,,,Sep,19,10 or fewer,20,14913
,,,Oct,17,10 or fewer,24,15746
,,,Nov,19,10 or fewer,27,15148
,,,Dec,17,10 or fewer,15,15820
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,12587
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11492
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10079
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7512
,,,May,10 or fewer,10 or fewer,10 or fewer,8996
,,,Jun,13,12,10 or fewer,9764
,,,Jul,10 or fewer,26,10 or fewer,10685
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10472
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10371
,,,Oct,12,10 or fewer,10 or fewer,11018
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10865
,,,Dec,10 or fewer,10 or fewer,10 or fewer,11884
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,2361
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2174
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2186
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1760
,,,May,10 or fewer,10 or fewer,10 or fewer,1795
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1893
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2098
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2271
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2179
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2149
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2115
,,,Dec,10 or fewer,10 or fewer,11,2510
,"Total: Total includes all data under the Georgia bucket, including data from rows not currently displayed.",2020,Jan,69,10 or fewer,114,95591
,,,Feb,51,10 or fewer,102,86861
,,,Mar,74,10 or fewer,110,78423
,,,Apr,92,10 or fewer,117,46431
,,,May,93,19,140,56887
,,,Jun,106,75,179,65684
,,,Jul,85,141,202,73375
,,,Aug,98,98,202,70990
,,,Sep,76,31,162,69415
,,,Oct,104,10 or fewer,213,73187
,,,Nov,79,10 or fewer,181,70535
,,,Dec,79,10 or fewer,173,71959
Colorado,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,22980
,,,Feb,10 or fewer,10 or fewer,10 or fewer,20238
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14472
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5500
,,,May,10 or fewer,10 or fewer,10 or fewer,7568
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8339
,,,Jul,10 or fewer,10 or fewer,10 or fewer,9450
,,,Aug,10 or fewer,10 or fewer,10 or fewer,9641
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9678
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9639
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8655
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7533
,≥ 15 and < 25 Years,2020,Jan,11,10 or fewer,15,9732
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8625
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7800
,,,Apr,19,10 or fewer,11,4418
,,,May,10 or fewer,10 or fewer,10 or fewer,5790
,,,Jun,10 or fewer,10 or fewer,17,6471
,,,Jul,18,10 or fewer,29,7582
,,,Aug,13,10 or fewer,29,7614
,,,Sep,11,10 or fewer,26,7555
,,,Oct,18,10 or fewer,23,7761
,,,Nov,17,10 or fewer,14,7085
,,,Dec,11,10 or fewer,15,6366
,≥ 25 and < 45 Years,2020,Jan,28,10 or fewer,12,17528
,,,Feb,29,10 or fewer,12,15616
,,,Mar,28,10 or fewer,16,15080
,,,Apr,41,10 or fewer,14,10542
,,,May,41,10 or fewer,21,12181
,,,Jun,47,16,17,13435
,,,Jul,36,11,29,14748
,,,Aug,29,10 or fewer,25,14930
,,,Sep,48,10 or fewer,27,14111
,,,Oct,41,10 or fewer,24,14674
,,,Nov,32,10 or fewer,21,14678
,,,Dec,34,10 or fewer,21,13657
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,11649
,,,Feb,12,10 or fewer,10 or fewer,10910
,,,Mar,17,10 or fewer,10 or fewer,10375
,,,Apr,13,10 or fewer,10 or fewer,7659
,,,May,16,10 or fewer,10 or fewer,9008
,,,Jun,13,10 or fewer,10 or fewer,9391
,,,Jul,12,10 or fewer,10 or fewer,10131
,,,Aug,11,10 or fewer,10 or fewer,10305
,,,Sep,11,10 or fewer,10 or fewer,9834
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10390
,,,Nov,14,10 or fewer,10 or fewer,10653
,,,Dec,15,10 or fewer,10 or fewer,10126
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,9445
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8468
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7451
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5449
,,,May,10 or fewer,10 or fewer,10 or fewer,6743
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7263
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8019
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8105
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7905
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8362
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8381
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8484
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1137
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1164
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1162
,,,Apr,10 or fewer,10 or fewer,10 or fewer,951
,,,May,10 or fewer,10 or fewer,10 or fewer,1066
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1032
,,,Jul,10 or fewer,10 or fewer,10 or fewer,987
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1075
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1026
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1126
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1197
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1364
,"Total: Total includes all data under the Colorado bucket, including data from rows not currently displayed.",2020,Jan,48,10 or fewer,36,72463
,,,Feb,58,10 or fewer,21,65016
,,,Mar,54,10 or fewer,34,56335
,,,Apr,76,10 or fewer,31,34517
,,,May,68,10 or fewer,40,42353
,,,Jun,73,32,48,45925
,,,Jul,68,27,68,50909
,,,Aug,58,30,63,51663
,,,Sep,71,14,62,50105
,,,Oct,68,10 or fewer,58,51946
,,,Nov,68,10 or fewer,44,50643
,,,Dec,62,10 or fewer,42,47527
Indiana,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10706
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10212
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7515
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2779
,,,May,10 or fewer,10 or fewer,10 or fewer,4078
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4872
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5526
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6095
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6059
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5874
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5650
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4805
,≥ 15 and < 25 Years,2020,Jan,16,10 or fewer,19,7973
,,,Feb,17,10 or fewer,10 or fewer,7372
,,,Mar,24,10 or fewer,11,6650
,,,Apr,14,10 or fewer,18,3971
,,,May,28,10 or fewer,20,5261
,,,Jun,25,13,17,6226
,,,Jul,25,13,32,7024
,,,Aug,29,10 or fewer,24,6918
,,,Sep,19,10 or fewer,28,7008
,,,Oct,19,10 or fewer,22,7199
,,,Nov,14,10 or fewer,19,6934
,,,Dec,21,10 or fewer,15,6299
,≥ 25 and < 45 Years,2020,Jan,101,10 or fewer,19,17379
,,,Feb,96,10 or fewer,19,16006
,,,Mar,105,10 or fewer,17,15054
,,,Apr,106,10 or fewer,16,10049
,,,May,166,10 or fewer,18,12536
,,,Jun,170,23,28,14520
,,,Jul,160,26,38,15618
,,,Aug,136,12,30,15623
,,,Sep,119,10 or fewer,32,15264
,,,Oct,100,10 or fewer,41,15803
,,,Nov,106,10 or fewer,21,15670
,,,Dec,136,10 or fewer,30,14802
,≥ 45 and < 65 Years,2020,Jan,33,10 or fewer,10 or fewer,14003
,,,Feb,22,10 or fewer,10 or fewer,13070
,,,Mar,36,10 or fewer,10 or fewer,12249
,,,Apr,30,10 or fewer,10 or fewer,8736
,,,May,48,10 or fewer,10 or fewer,10891
,,,Jun,55,23,10 or fewer,11996
,,,Jul,55,36,10 or fewer,12887
,,,Aug,40,10 or fewer,10 or fewer,12767
,,,Sep,39,10 or fewer,10 or fewer,12907
,,,Oct,38,10 or fewer,10 or fewer,13357
,,,Nov,34,10 or fewer,10 or fewer,13681
,,,Dec,24,10 or fewer,10 or fewer,13409
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,12181
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11170
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9692
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6984
,,,May,10 or fewer,10 or fewer,10 or fewer,9288
,,,Jun,10 or fewer,12,10 or fewer,10172
,,,Jul,13,28,10 or fewer,10611
,,,Aug,10 or fewer,10 or fewer,10 or fewer,11054
,,,Sep,10 or fewer,10 or fewer,10 or fewer,11201
,,,Oct,10 or fewer,10 or fewer,10 or fewer,11773
,,,Nov,10 or fewer,10 or fewer,10 or fewer,11972
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12615
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1625
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1396
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1457
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1117
,,,May,10 or fewer,10 or fewer,10 or fewer,1110
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1252
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1246
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1240
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1417
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1449
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1500
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1837
,"Total: Total includes all data under the Indiana bucket, including data from rows not currently displayed.",2020,Jan,151,10 or fewer,51,63859
,,,Feb,139,10 or fewer,36,59223
,,,Mar,169,10 or fewer,40,52609
,,,Apr,157,10 or fewer,43,33635
,,,May,247,23,47,43161
,,,Jun,255,73,54,49032
