Session Title,OBESITY by ICD and BMI County Age 2025,,,
,"SOCORRO, NM",-,-,24
,"AVOYELLES, LA",9.83%,6.14%,407
,"SALINE, NE",7.27%,4.36%,2063
,"SCHOOLCRAFT, MI",-,-,175
,"CRAVEN, NC",7.95%,5.06%,2114
,"PAWNEE, NE",-,-,137
,"LEWIS, MO",-,-,24
,"BALTIMORE CITY, MD",6.52%,7.10%,23898
,"TODD, KY",-,-,26
,"CAPE GIRARDEAU, MO",7.73%,3.04%,7373
,"GASTON, NC",6.14%,8.82%,11070
,"TOOLE, MT",-,-,88
,"PLATTE, MO",4.93%,2.52%,3526
,"CHAVES, NM",9.28%,16.29%,2952
,"OXFORD, ME",7.55%,4.66%,6036
,"BIG STONE, MN",6.71%,-,283
,"HAMILTON, NY",-,-,96
,"SCHENECTADY, NY",8.54%,5.60%,3162
,"ROSEAU, MN",5.25%,2.44%,2628
,"SWIFT, MN",7.98%,7.45%,1316
,"SWAIN, NC",-,-,78
,"EATON, MI",8.50%,5.25%,2059
,"WHEATLAND, MT",-,-,33
,"POPE, MN",6.82%,3.79%,396
,"CLAY, NC",7.93%,1.89%,794
,"DIXON, NE",6.51%,-,830
,"HANCOCK, KY",9.29%,4.46%,269
,"YATES, NY",6.97%,10.45%,2382
,"OLDHAM, KY",5.60%,2.62%,7963
,"CEDAR, NE",3.79%,-,660
,"BROOME, NY",7.63%,5.58%,28347
,"EAST CARROLL, LA",-,-,109
,"BAY, MI",15.90%,6.51%,415
,"SAINT LOUIS, MN",5.77%,5.15%,23988
,"WINN, LA",-,-,86
,"CLARE, MI",11.14%,5.57%,395
,"CATAHOULA, LA",-,-,90
,"SAINT TAMMANY, LA",6.03%,2.97%,22043
,"EVANGELINE, LA",4.66%,3.06%,687
,"JASPER, MO",-,-,211
,"EAST BATON ROUGE, LA",7.51%,7.63%,66944
,"SHERBURNE, MN",4.90%,6.06%,13064
,"HOPKINS, KY",8.28%,5.10%,1884
,"CALVERT, MD",6.17%,-,470
,"ANDROSCOGGIN, ME",8.10%,4.42%,10146
,"TUSCOLA, MI",11.62%,4.59%,370
,"ALEXANDER, NC",6.82%,7.95%,440
,"CHRISTIAN, KY",6.30%,4.47%,492
,"MINERAL, NV",-,-,100
,"LAFAYETTE, LA",6.69%,3.34%,29146
,"KANDIYOHI, MN",6.44%,8.18%,8391
,"COLUMBIA, NY",7.65%,8.26%,4457
,"FAYETTE, KY",7.57%,7.95%,29006
,"SARATOGA, NY",7.06%,4.02%,12562
,"TERREBONNE, LA",9.16%,3.44%,4620
,"SUSSEX, NJ",5.09%,4.79%,334
,"POLK, MN",5.81%,5.35%,6145
,"HARRISON, MS",6.25%,2.45%,16234
,"JACKSON, MN",6.89%,4.00%,1176
,"KALAMAZOO, MI",5.61%,2.85%,32865
,"JACKSON, LA",7.98%,-,213
,"FREDERICK, MD",6.68%,2.46%,2889
,"INGHAM, MI",8.10%,5.19%,4063
,"HANCOCK, ME",7.81%,3.65%,384
,"CHEMUNG, NY",7.59%,4.44%,13257
,"HUBBARD, MN",6.24%,3.18%,3299
,"ATLANTIC, NJ",8.69%,11.82%,10191
,"STILLWATER, MT",6.53%,-,337
,"RENVILLE, MN",6.22%,6.22%,965
,"ANOKA, MN",5.40%,6.63%,24792
,"WARREN, NY",10.82%,4.03%,2209
,"OTTER TAIL, MN",5.62%,3.75%,9090
,"KITTSON, MN",4.45%,3.51%,741
,"ALBANY, NY",7.77%,7.07%,25647
,"OHIO, KY",10.22%,4.87%,411
,"BANNER, NE",-,-,36
,"CASCADE, MT",5.84%,5.83%,8288
,"WRIGHT, MN",4.22%,3.15%,9227
,"NEW MADRID, MO",11.41%,7.15%,1245
,"CARLTON, MN",4.96%,4.29%,4335
,"YELLOWSTONE, MT",5.64%,2.33%,8453
,"QUAY, NM",-,-,31
,"HENDERSON, NC",7.32%,4.63%,7099
,"DAWSON, MT",7.64%,-,157
,"CALLAWAY, MO",-,-,11
,"CECIL, MD",5.66%,5.17%,5163
,"MONROE, NY",7.05%,8.98%,104014
,"DAVIESS, KY",8.02%,3.50%,3628
,"LUNA, NM",-,-,58
,"CLARK, KY",7.92%,8.03%,4408
,"RALLS, MO",-,-,10 or fewer
,"LE SUEUR, MN",-,-,149
,"ALCONA, MI",-,-,42
,"AVERY, NC",6.51%,2.60%,1152
,"MANISTEE, MI",10.13%,5.74%,523
,"COTTONWOOD, MN",8.52%,3.12%,1443
,"LAFAYETTE, MS",7.72%,3.07%,2216
,"CLEARWATER, MN",7.31%,4.35%,1655
,"CHASE, NE",-,-,171
,"OSCODA, MI",-,-,66
,"ONTARIO, NY",5.89%,9.88%,15432
,"LEWIS AND CLARK, MT",5.62%,1.43%,6634
,"HUMBOLDT, NV",3.72%,3.46%,376
,"DAKOTA, NE",8.27%,2.69%,3276
,"BERNALILLO, NM",6.43%,2.22%,4633
,"MACON, MO",-,-,15
,"THOMAS, NE",-,-,84
,"ESSEX, NJ",7.55%,6.57%,37693
,"ROSCOMMON, MI",10.09%,5.96%,218
,"FILLMORE, MN",4.38%,-,707
,"STEARNS, MN",4.49%,5.36%,26711
,"KEITH, NE",3.05%,-,491
,"BLAINE, NE",-,-,21
,"ORLEANS, LA",4.90%,3.37%,15360
,"CUSTER, MT",5.43%,1.59%,1068
,"HOOKER, NE",-,-,95
,"OCEAN, NJ",6.36%,4.08%,16883
,"REDWOOD, MN",5.13%,2.88%,2086
,"KENT, MI",5.83%,5.02%,107959
,"BRONX, NY",7.88%,7.63%,10366
,"SUFFOLK, NY",6.80%,4.69%,47027
,"CUMBERLAND, KY",-,-,59
,"COLFAX, NM",-,-,46
,"YELLOW MEDICINE, MN",5.18%,3.05%,656
,"NEW HANOVER, NC",7.00%,5.07%,7016
,"ROSEBUD, MT",4.62%,-,238
,"YORK, ME",6.30%,6.13%,19909
,"DAKOTA, MN",4.93%,6.33%,21624
,"MISSAUKEE, MI",6.51%,4.60%,261
,"KNOX, ME",8.18%,5.11%,5284
,"HAYES, NE",-,-,44
,"FERGUS, MT",-,-,141
,"PERKINS, NE",6.96%,-,158
,"HICKORY, MO",-,-,28
,"LYON, MN",7.65%,2.99%,902
,"IRON, MI",6.63%,4.18%,407
,"COLE, MO",-,-,93
,"EUREKA, NV",-,-,27
,"MCLEOD, MN",7.35%,5.39%,204
,"VERNON, LA",5.23%,5.23%,306
,"IOSCO, MI",11.46%,-,96
,"DOUGLAS, MN",5.73%,4.14%,2825
,"PIERCE, NE",3.87%,1.55%,775
,"BROADWATER, MT",3.83%,-,496
,"ONTONAGON, MI",-,-,18
,"CHESHIRE, NH",6.09%,5.00%,7203
,"POLK, NC",6.87%,5.37%,931
,"GOGEBIC, MI",5.43%,-,276
,"RICE, MN",4.22%,3.98%,427
,"PIKE, MO",-,-,10 or fewer
,"TETON, MT",5.26%,4.26%,399
,"MACON, NC",-,-,160
,"CLAY, MN",5.24%,6.00%,14306
,"POWELL, MT",-,-,94
,"HUDSON, NJ",7.53%,3.11%,15413
,"SAGADAHOC, ME",7.17%,5.52%,3516
,"LINCOLN, ME",7.84%,6.93%,3955
,"CATAWBA, NC",4.33%,3.79%,4222
,"CEDAR, MO",-,-,81
,"MORA, NM",-,-,10 or fewer
,"WEST FELICIANA, LA",9.31%,10.00%,1310
,"GASCONADE, MO",-,-,158
,"LAPEER, MI",6.07%,3.30%,2701
,"OTTAWA, MI",5.07%,3.12%,44234
,"CARSON CITY, NV",9.13%,5.21%,1938
,"CABARRUS, NC",4.68%,5.27%,13138
,"SULLIVAN, NY",5.70%,2.68%,5154
,"JUDITH BASIN, MT",-,-,66
,"SAGINAW, MI",11.29%,5.47%,877
,"TRANSYLVANIA, NC",7.06%,1.35%,1260
,"STEELE, MN",-,-,83
,"HILLSBOROUGH, NH",5.62%,5.24%,29855
,"HARDING, NM",-,-,10 or fewer
,"HOUSTON, MN",4.68%,3.14%,2392
,"SHIAWASSEE, MI",7.90%,2.85%,1051
,"TALBOT, MD",6.27%,3.86%,3287
,"CHURCHILL, NV",3.97%,1.99%,2216
,"EDDY, NM",7.83%,10.43%,230
,"MIDDLESEX, NJ",7.08%,10.82%,24555
,"MOWER, MN",-,-,29
,"LIVINGSTON, MI",4.59%,2.15%,16507
,"WHITE PINE, NV",-,-,115
,"CHATHAM, NC",5.67%,5.52%,7157
,"BUNCOMBE, NC",6.90%,6.60%,5103
,"ROCKINGHAM, NH",5.43%,4.94%,7849
,"NEWTON, MO",-,-,112
,"EDMONSON, KY",6.67%,6.36%,330
,"LAKE OF THE WOODS, MN",-,-,279
,"MERCER, NJ",6.89%,5.69%,9026
,"CATRON, NM",-,-,10 or fewer
,"SHELBY, MO",-,-,10 or fewer
,"SANDOVAL, NM",4.89%,1.65%,1453
,"ROOSEVELT, MT",4.98%,-,321
,"WAKE, NC",5.49%,5.23%,133053
,"NYE, NV",7.53%,3.90%,385
,"GOODHUE, MN",10.84%,7.83%,166
,"DARE, NC",5.18%,1.50%,2202
,"SCOTT, MN",3.89%,5.42%,3726
,"GRATIOT, MI",9.79%,4.98%,582
,"SOMERSET, NJ",6.09%,6.61%,8788
,"HIDALGO, NM",-,-,10 or fewer
,"FRANKLIN, MO",-,-,89
,"ISABELLA, MI",8.78%,5.85%,1059
,"COOS, NH",7.58%,5.05%,554
,"MUHLENBERG, KY",10.37%,4.75%,569
,"WATONWAN, MN",11.70%,-,94
,"MONROE, MO",-,-,10 or fewer
,"UNION, NJ",6.90%,6.90%,17658
,"WEXFORD, MI",7.01%,5.49%,728
,"NOBLES, MN",5.87%,9.83%,3407
,"TREASURE, MT",-,-,30
,"CAMDEN, MO",-,-,223
,"IREDELL, NC",5.35%,8.38%,12223
,"LINCOLN, NC",3.66%,6.15%,4260
,"MURRAY, MN",3.85%,2.81%,961
,"SILVER BOW, MT",5.25%,3.56%,3825
,"LINCOLN, LA",5.43%,2.49%,682
,"POWDER RIVER, MT",-,-,47
,"CARTERET, NC",7.71%,3.86%,856
,"GENESEE, MI",6.62%,3.33%,19006
,"CARBON, MT",4.15%,-,313
,"ORANGE, NY",4.05%,1.73%,8688
,"DAWES, NE",-,-,118
,"LINCOLN, MN",6.10%,-,213
,"PLYMOUTH, MA",5.82%,11.26%,27033
,"BARNSTABLE, MA",6.46%,9.27%,6765
,"ULSTER, NY",8.90%,6.26%,4619
,"WORCESTER, MA",5.92%,7.42%,84913
,"HILL, MT",5.36%,-,336
,"GRAHAM, NC",7.61%,-,486
,"RAMSEY, MN",6.08%,9.82%,33448
,"SAINT LOUIS CITY, MO",5.96%,7.68%,1796
,"NASSAU, NY",6.13%,7.47%,48619
,"LA SALLE, LA",8.76%,-,137
,"WASHINGTON, MN",4.63%,6.16%,15902
,"MONTMORENCY, MI",-,-,81
,"JEFFERSON, MT",4.17%,1.24%,1127
,"BARREN, KY",11.22%,5.06%,989
,"FALLON, MT",-,-,136
,"LAC QUI PARLE, MN",7.84%,-,153
,"LAKE, MN",6.11%,5.97%,704
,"BELTRAMI, MN",6.32%,5.69%,8486
,"BLUE EARTH, MN",10.30%,6.01%,233
,"JACKSON, NC",-,-,135
,"ARTHUR, NE",-,-,18
,"PRESQUE ISLE, MI",-,-,123
,"COOK, MN",-,-,150
,"TOMPKINS, NY",6.92%,2.39%,3383
,"DURHAM, NC",6.22%,6.62%,49960
,"MACKINAC, MI",-,-,71
,"SCHUYLER, MO",-,-,26
,"SAN JUAN, NM",8.14%,4.98%,221
,"WATAUGA, NC",5.58%,1.98%,1416
,"GREENUP, KY",6.37%,7.13%,785
,"WIBAUX, MT",-,-,34
,"HUNTERDON, NJ",4.87%,3.35%,1848
,"DEER LODGE, MT",-,-,124
,"MEAGHER, MT",-,-,61
,"LAWRENCE, KY",8.47%,3.76%,850
,"MERRIMACK, NH",5.10%,4.84%,9911
,"DUTCHESS, NY",6.06%,2.47%,1419
,"RAPIDES, LA",11.61%,8.28%,870
,"PETROLEUM, MT",-,-,10 or fewer
,"PRAIRIE, MT",-,-,63
,"WINONA, MN",4.36%,3.33%,3121
,"UNION, NC",4.65%,5.05%,32707
,"WASHTENAW, MI",5.19%,3.58%,30737
,"WASECA, MN",-,-,40
,"LEA, NM",-,-,137
,"HENNEPIN, MN",5.39%,8.18%,59695
,"HOWARD, MD",4.72%,2.88%,5616
,"HOUGHTON, MI",-,-,133
,"ESSEX, MA",5.61%,9.78%,42523
,"BERGEN, NJ",4.66%,1.41%,12075
,"MIDLAND, MI",5.25%,4.80%,667
,"BARAGA, MI",-,-,25
,"ADAIR, MO",-,-,73
,"GRANT, LA",8.63%,-,139
,"MECKLENBURG, NC",4.23%,5.84%,114647
,"SABINE, LA",-,-,63
,"OAKLAND, MI",4.61%,3.56%,77375
,"ROCK, MN",5.64%,2.14%,1773
,"CURRY, NM",6.11%,2.79%,1686
,"MONMOUTH, NJ",5.84%,5.23%,16443
,"GARFIELD, MT",-,-,41
,"SANDERS, MT",-,-,17
,"SIOUX, NE",-,-,14
,"KINGS, NY",6.12%,13.68%,77480
,"QUEENS, NY",5.52%,11.59%,45703
,"OZARK, MO",-,-,42
,"CHIPPEWA, MI",9.03%,4.86%,288
,"CLINTON, MI",5.81%,3.52%,654
,"MONROE, KY",9.26%,-,162
,"GREENE, MO",6.66%,4.60%,10148
,"CRAWFORD, MI",10.70%,5.88%,187
,"NICOLLET, MN",-,-,106
,"WASHOE, NV",5.63%,4.93%,46439
,"SWEET GRASS, MT",-,-,54
,"CARTER, MT",-,-,42
,"SAN MIGUEL, NM",-,-,30
,"CLARK, MO",-,-,133
,"BOONE, MO",13.75%,-,80
,"MCCONE, MT",-,-,67
,"DANIELS, MT",-,-,37
,"GRAFTON, NH",4.79%,4.05%,5215
,"STOREY, NV",-,-,113
,"MONITEAU, MO",-,-,10 or fewer
,"HOWELL, MO",-,-,133
,"SIERRA, NM",10.92%,5.57%,467
,"DOUGLAS, MO",-,-,84
,"LINCOLN, MT",-,-,14
,"DODGE, MN",-,-,20
,"MISSOULA, MT",3.07%,-,456
,"BELKNAP, NH",5.93%,5.80%,2259
,"MINERAL, MT",-,-,12
,"SUFFOLK, MA",7.45%,19.19%,70783
,"ALPENA, MI",-,-,209
,"BOYD, KY",7.71%,6.57%,1401
,"OTERO, NM",4.22%,-,308
,"CLARK, NV",6.60%,4.99%,49571
,"CUMBERLAND, ME",5.20%,4.84%,28618
,"ROCKLAND, NY",3.74%,1.33%,1659
,"VALLEY, MT",-,-,40
,"BIENVILLE, LA",-,-,70
,"MORRIS, NJ",4.69%,3.93%,1984
,"KALKASKA, MI",9.66%,5.04%,238
,"FRANKLIN, MA",8.04%,5.84%,1181
,"KEWEENAW, MI",-,-,12
,"MIDDLESEX, MA",4.82%,8.18%,106331
,"BROWN, MN",-,-,161
,"LAKE, MT",-,-,26
,"PIPESTONE, MN",3.58%,2.26%,531
,"CARVER, MN",6.20%,7.26%,1129
,"MOORE, NC",6.33%,4.45%,2226
,"UNION, NM",-,-,19
,"CHEBOYGAN, MI",12.33%,5.73%,227
,"BEAVERHEAD, MT",3.99%,-,376
,"MONTGOMERY, MD",4.19%,7.07%,8178
,"RIO ARRIBA, NM",-,-,58
,"HAMPSHIRE, MA",6.07%,6.28%,1944
,"CARROLL, NH",7.31%,6.05%,2461
,"DADE, MO",-,-,85
,"OLMSTED, MN",-,-,140
,"OTSEGO, MI",8.03%,4.71%,361
,"STRAFFORD, NH",6.84%,4.69%,1492
,"GRANT, NE",-,-,41
,"WARREN, MO",-,-,11
,"ESMERALDA, NV",-,-,10 or fewer
,"ORANGE, NC",4.68%,4.30%,17397
,"NATCHITOCHES, LA",11.81%,-,127
,"DOUGLAS, NV",6.94%,3.52%,965
,"ANTRIM, MI",8.33%,5.00%,240
,"ROOSEVELT, NM",6.50%,-,939
,"WEBSTER, MO",6.11%,1.61%,1243
,"LINCOLN, NM",-,-,80
,"MADISON, MT",-,-,342
,"DALLAS, MO",3.16%,2.89%,380
,"NORFOLK, MA",4.85%,9.35%,33878
,"BENZIE, MI",6.51%,-,215
,"CLAIBORNE, LA",-,-,44
,"STONE, MO",3.54%,-,367
,"GRANITE, MT",-,-,16
,"LINCOLN, MO",-,-,43
,"CHRISTIAN, MO",4.67%,2.94%,1327
,"DUKES, MA",6.64%,5.24%,286
,"PARK, MT",2.29%,-,568
,"MCDONALD, MO",5.99%,-,217
,"PUTNAM, NY",5.04%,-,417
,"LACLEDE, MO",4.15%,1.96%,2648
,"BARRY, MO",5.60%,3.08%,357
,"POLK, MO",11.23%,-,365
,"WRIGHT, MO",-,-,248
,"BUTLER, KY",7.16%,4.77%,1299
,"BERKSHIRE, MA",7.13%,4.19%,954
,"RAVALLI, MT",-,-,70
,"CHARLEVOIX, MI",8.15%,4.44%,270
,"GRANT, NM",-,-,18
,"WARREN, KY",5.45%,3.59%,2789
,"LOGAN, KY",4.23%,-,307
,"SAINT LOUIS, MO",3.09%,2.99%,3109
,"RICHMOND, NY",4.80%,4.80%,5172
,"TAOS, NM",-,-,84
,"GRAND TRAVERSE, MI",6.57%,3.68%,1523
,"LAWRENCE, MO",4.57%,-,569
,"LOS ALAMOS, NM",-,-,104
,"LEELANAU, MI",7.73%,-,220
,"WEBSTER, LA",-,-,94
,"EMMET, MI",7.29%,-,343
,"DE SOTO, LA",-,-,88
,"FLATHEAD, MT",-,-,130
,"GALLATIN, MT",2.24%,1.42%,12923
,"WESTCHESTER, NY",2.30%,2.03%,9803
,"ALLEN, KY",5.96%,3.77%,822
,"TANEY, MO",4.20%,0.91%,1764
,"RED RIVER, LA",-,-,22
,"NEW YORK, NY",3.59%,3.69%,23596
,"NANTUCKET, MA",-,-,133
,"SIMPSON, KY",3.88%,2.88%,902
,"BOSSIER, LA",3.29%,3.56%,365
,"LINCOLN, NV",-,-,26
,"SANTA FE, NM",-,-,267
,"CADDO, LA",4.20%,4.03%,595
,"SAINT CHARLES, MO",-,-,794
,"JEFFERSON, MO",0.48%,-,3124
,None of the above,7.54%,7.41%,254749
,Total,6.82%,6.24%,5340285
≥ 18 and < 25 Years,"BERTIE, NC",42.66%,26.69%,858
,"IRON, MO",39.19%,31.08%,74
,"HOLT, NE",31.20%,-,125
,"SOMERSET, MD",45.59%,18.39%,783
,"MARTIN, NC",46.60%,26.28%,940
,"JASPER, MS",39.18%,13.40%,291
,"POWELL, KY",40.65%,18.35%,278
,"MADISON, MO",42.19%,40.63%,64
,"SHERMAN, NE",28.21%,-,39
,"JEFFERSON, MS",43.94%,16.67%,66
,"DEKALB, MO",40.08%,10.55%,237
,"WASHINGTON, NC",48.55%,23.83%,449
,"GATES, NC",44.57%,20.57%,350
,"LAWRENCE, MS",40.25%,10.54%,569
,"PIKE, MS",42.25%,14.15%,1406
,"WALTHALL, MS",41.62%,15.19%,507
,"NANCE, NE",32.20%,18.64%,59
,"HARLAN, NE",40.00%,-,30
,"CLINTON, MO",33.63%,8.71%,333
,"LENOIR, NC",41.60%,21.74%,2548
,"WILSON, NC",39.83%,26.02%,2041
,"YAZOO, MS",42.91%,15.40%,1312
,"OSWEGO, NY",30.35%,10.48%,649
,"PHELPS, NE",40.00%,-,80
,"HARRISON, MO",40.34%,14.29%,119
,"WASHINGTON, KY",42.29%,19.43%,175
,"FLOYD, KY",45.10%,23.47%,1142
,"FRANKLIN, NE",-,-,36
,"HUMPHREYS, MS",44.59%,19.37%,222
,"SCOTT, KY",39.34%,23.26%,1909
,"KEARNEY, NE",33.33%,12.64%,87
,"TUNICA, MS",37.85%,16.38%,177
,"NICHOLAS, KY",38.10%,29.76%,84
,"SAMPSON, NC",40.63%,18.16%,1553
,"SALINE, MO",28.21%,-,39
,"SAINT FRANCOIS, MO",38.10%,41.90%,580
,"WAYNE, MS",36.55%,13.03%,238
,"NEMAHA, NE",45.10%,-,51
,"WAYNE, KY",35.46%,14.18%,141
,"GENTRY, MO",37.64%,8.86%,271
,"NELSON, KY",37.81%,20.50%,1571
,"SPENCER, KY",35.46%,15.18%,863
,"FURNAS, NE",26.53%,-,49
,"ST JOHN THE BAPTIST, LA",36.44%,12.82%,1693
,"WASHINGTON, MO",35.29%,33.33%,51
,"PIKE, KY",47.15%,26.69%,2776
,"LARUE, KY",41.82%,27.69%,715
,"BUTLER, NE",20.00%,-,65
,"KEMPER, MS",48.07%,15.44%,285
,"NEWTON, MS",41.51%,17.52%,742
,"AMITE, MS",41.88%,11.54%,234
,"LAUREL, KY",48.10%,19.83%,1553
,"HALL, NE",37.18%,13.28%,979
,"HOLMES, MS",41.26%,15.30%,732
,"GOSPER, NE",-,-,16
,"JEFFERSON DAVIS, MS",41.77%,18.14%,419
,"ANDREW, MO",35.82%,8.99%,723
,"BUCHANAN, MO",38.58%,9.84%,4217
,"WAYNE, NC",40.81%,19.19%,4960
,"COLUMBUS, NC",38.37%,16.47%,1105
,"HALIFAX, NC",40.85%,14.71%,2196
,"HERTFORD, NC",41.08%,24.27%,1059
,"THURSTON, NE",43.42%,22.37%,76
,"BLADEN, NC",41.83%,20.48%,1499
,"HOWARD, NE",30.86%,16.05%,81
,"JACKSON, KY",48.87%,18.30%,399
,"HOLT, MO",44.06%,9.79%,143
,"MORGAN, KY",43.45%,20.69%,145
,"BENTON, MO",-,-,39
,"MEADE, KY",41.31%,23.66%,1082
,"EDGECOMBE, NC",41.01%,24.13%,2748
,"TRIMBLE, KY",42.03%,17.75%,276
,"TYRRELL, NC",40.48%,19.05%,126
,"LETCHER, KY",44.85%,23.26%,301
,"JONES, MS",35.48%,9.89%,1446
,"PERRY, MS",39.63%,13.78%,704
,"HARRISON, KY",44.38%,25.15%,338
,"YORK, NE",35.14%,13.51%,111
,"FRANKLIN, NY",38.34%,16.64%,1797
,"PERRY, KY",39.42%,17.84%,241
,"ROWAN, KY",45.43%,28.29%,350
,"FILLMORE, NE",41.67%,18.33%,60
,"FRANKLIN, MS",42.98%,10.53%,114
,"HITCHCOCK, NE",-,-,30
,"NORTHAMPTON, NC",38.28%,15.31%,653
,"ROCK, NE",-,-,12
,"ANDERSON, KY",39.91%,18.64%,912
,"COVINGTON, MS",39.04%,14.23%,794
,"WORTH, MO",37.97%,-,79
,"CHARLES, MD",32.47%,15.20%,2658
,"CLAIBORNE, MS",37.86%,14.56%,103
,"MONTGOMERY, KY",40.76%,20.82%,341
,"CUSTER, NE",35.29%,8.09%,136
,"DENT, MO",37.13%,15.61%,474
,"JOHNSON, KY",44.00%,22.91%,275
,"WARREN, NC",37.00%,13.92%,273
,"TAYLOR, KY",40.17%,18.41%,239
,"CLAY, MS",42.16%,14.18%,1072
,"KNOX, MO",-,-,10 or fewer
,"MADISON, KY",40.35%,19.90%,4875
,"KEYA PAHA, NE",-,-,10 or fewer
,"ROBERTSON, KY",-,-,19
,"SMITH, MS",34.40%,10.99%,282
,"SAINT HELENA, LA",40.11%,15.82%,177
,"LAFAYETTE, MO",33.49%,11.48%,209
,"BUFFALO, NE",33.06%,9.17%,992
,"GALLATIN, KY",45.31%,23.66%,448
,"MARION, MS",39.76%,13.86%,1270
,"LOUP, NE",-,-,10 or fewer
,"GRAYSON, KY",41.76%,21.76%,455
,"CASS, NE",28.61%,9.26%,713
,"WILKINSON, MS",38.64%,15.91%,132
,"QUITMAN, MS",46.00%,-,50
,"CLARKE, MS",40.13%,19.07%,603
,"HAMILTON, NE",34.01%,12.93%,147
,"MARTIN, KY",46.02%,22.12%,113
,"LINCOLN, KY",41.97%,19.34%,274
,"OWSLEY, KY",50.00%,-,60
,"WICOMICO, MD",35.59%,13.93%,4215
,"PENDLETON, KY",42.70%,23.97%,822
,"GREENE, MS",35.60%,11.60%,250
,"MENOMINEE, MI",37.18%,14.69%,1014
,"CLAY, KY",47.15%,18.53%,1209
,"MONROE, MS",41.08%,13.00%,1346
,"GARFIELD, NE",-,-,21
,"CASWELL, NC",40.45%,19.90%,623
,"LEE, KY",47.06%,21.57%,153
,"MERCER, KY",35.75%,20.73%,386
,"CHOCTAW, MS",36.49%,10.81%,148
,"DE BACA, NM",-,-,10 or fewer
,"DAVIDSON, NC",35.68%,19.46%,5600
,"LENAWEE, MI",34.38%,18.13%,4622
,"FULTON, KY",47.98%,26.59%,173
,"HILLSDALE, MI",33.28%,12.83%,1247
,"WORCESTER, MD",30.28%,11.56%,1453
,"LAKE, MI",42.59%,19.14%,324
,"HARLAN, KY",41.00%,23.37%,261
,"IBERVILLE, LA",40.30%,17.30%,1474
,"ATCHISON, MO",36.49%,16.22%,74
,"KNOX, KY",48.66%,21.60%,1190
,"WOLFE, KY",45.12%,19.51%,82
,"JEFFERSON, NY",26.88%,9.89%,465
,"DAWSON, NE",32.35%,10.66%,272
,"LAFOURCHE, LA",39.48%,13.59%,1958
,"GEORGE, MS",37.12%,10.53%,617
,"DODGE, NE",26.90%,11.03%,290
,"ESTILL, KY",38.50%,18.57%,587
,"COPIAH, MS",37.60%,16.54%,508
,"OKTIBBEHA, MS",39.95%,14.65%,751
,"NESHOBA, MS",43.28%,20.65%,1012
,"VANCE, NC",33.56%,20.23%,885
,"THAYER, NE",36.36%,-,55
,"WINSTON, MS",39.86%,14.95%,281
,"MERRICK, NE",29.07%,13.84%,289
,"JOHNSON, NE",40.68%,-,59
,"HOWARD, MO",-,-,10 or fewer
,"PASQUOTANK, NC",41.74%,18.88%,1785
,"MENIFEE, KY",50.00%,25.00%,88
,"CAMERON, LA",26.42%,-,53
,"HICKMAN, KY",44.94%,23.60%,89
,"NASH, NC",38.85%,19.57%,3552
,"NOXUBEE, MS",37.74%,16.73%,257
,"CIBOLA, NM",47.37%,30.26%,76
,"LINCOLN, MS",35.31%,10.99%,473
,"HENRY, MO",29.51%,-,61
,"FARIBAULT, MN",33.62%,14.41%,458
,"CHICKASAW, MS",40.43%,15.43%,752
,"CLEVELAND, NC",37.47%,28.23%,1137
,"CAROLINE, MD",35.85%,16.30%,1601
,"ROBESON, NC",37.92%,15.34%,5456
,"BEAUFORT, NC",39.03%,22.66%,2237
,"HENRY, KY",37.93%,17.43%,1044
,"CALDWELL, MO",36.67%,14.17%,120
,"JEFFERSON DAVIS, LA",39.33%,19.87%,956
,"GREENE, NC",42.45%,20.60%,563
,"RUTHERFORD, NC",35.36%,15.56%,707
,"ROWAN, NC",36.07%,19.41%,4916
,"MAGOFFIN, KY",47.49%,24.58%,179
,"BRACKEN, KY",45.89%,26.03%,292
,"GRANT, KY",42.32%,18.50%,2011
,"WILKES, NC",38.59%,17.51%,925
,"RED WILLOW, NE",32.59%,9.63%,135
,"ATTALA, MS",43.39%,14.66%,696
,"HYDE, NC",38.68%,18.87%,106
,"TEXAS, MO",39.56%,17.03%,182
,"ADAMS, MS",30.32%,8.51%,188
,"RICHARDSON, NE",23.73%,-,59
,"MARSHALL, MS",40.54%,12.38%,856
,"CALDWELL, KY",45.38%,26.10%,249
,"SCOTT, MS",40.48%,13.20%,788
,"HARNETT, NC",36.21%,16.43%,4084
,"ALAMANCE, NC",34.86%,16.80%,9236
,"HARDIN, KY",39.00%,20.56%,6931
,"JONES, NC",39.55%,17.16%,134
,"DUNKLIN, MO",40.00%,31.14%,350
,"COAHOMA, MS",36.89%,20.49%,122
,"VALENCIA, NM",36.20%,14.71%,442
,"LUCE, MI",-,-,11
,"BOYD, NE",-,-,17
,"LIVINGSTON, KY",40.35%,20.30%,404
,"DAVIESS, MO",29.71%,8.70%,138
,"POINTE COUPEE, LA",38.15%,14.67%,941
,"RUSSELL, KY",26.27%,15.25%,118
,"PEARL RIVER, MS",39.06%,13.39%,3121
,"VALLEY, NE",-,-,37
,"OTOE, NE",29.84%,9.95%,191
,"CLINTON, NY",33.62%,10.97%,2790
,"HINDS, MS",38.41%,15.17%,8097
,"ANTELOPE, NE",34.23%,8.72%,149
,"STOKES, NC",36.01%,15.99%,1983
,"PEMISCOT, MO",37.32%,34.42%,276
