Session Title,OBESITY by ICD and BMI State Age 2025,,,
,"FRANKLIN, TN",8.96%,-,134
,"BURNET, TX",6.69%,6.55%,4950
,"OLDHAM, TX",-,-,79
,"WASHITA, OK",7.75%,-,142
,"RENVILLE, ND",-,-,78
,"YORK, VA",5.17%,2.67%,5201
,"GOOCHLAND, VA",8.18%,3.67%,1418
,"POLK, TX",7.17%,5.22%,1493
,"MONTAGUE, TX",5.29%,3.80%,605
,"COLUMBIA, OR",6.89%,5.03%,5745
,"GEORGETOWN, SC",8.38%,6.77%,1611
,"SPOTSYLVANIA, VA",8.22%,5.16%,3992
,"WALLER, TX",6.10%,6.57%,4735
,"CORSON, SD",-,-,138
,"EMMONS, ND",-,-,327
,"ORANGE, VT",7.92%,4.98%,2070
,"BROWN, TX",7.95%,3.88%,516
,"CRANE, TX",-,-,56
,"BOWIE, TX",9.17%,5.11%,1702
,"HUMPHREYS, TN",4.45%,1.78%,674
,"LANCASTER, PA",5.60%,3.02%,57708
,"FREDERICKSBURG CITY, VA",7.16%,4.17%,503
,"SOMERVELL, TX",5.47%,-,402
,"CLARKE, VA",6.18%,2.60%,1425
,"CAMPBELL, SD",-,-,54
,"GARVIN, OK",10.49%,4.90%,429
,"COOKE, TX",5.18%,2.43%,3090
,"FENTRESS, TN",-,-,15
,"DOUGLAS, OR",8.48%,4.59%,2961
,"PICKETT, TN",-,-,10 or fewer
,"WARREN, PA",9.41%,3.24%,340
,"DAGGETT, UT",-,-,10 or fewer
,"CURRY, OR",6.34%,3.87%,568
,"COMANCHE, OK",9.53%,4.93%,1522
,"NORTHUMBERLAND, PA",8.96%,7.16%,335
,"STEPHENS, TX",-,-,134
,"WAYNE, OH",5.47%,3.42%,8139
,"BLANCO, TX",8.07%,7.02%,570
,"GRADY, OK",8.11%,3.52%,1023
,"COMANCHE, TX",6.82%,4.03%,645
,"STANLEY, SD",-,-,68
,"SAN JACINTO, TX",7.99%,4.33%,1177
,"BOTTINEAU, ND",6.57%,-,198
,"CUYAHOGA, OH",6.35%,10.11%,184348
,"AUSTIN, TX",6.34%,5.13%,3375
,"WELLS, ND",-,-,178
,"BUFFALO, SD",9.14%,-,175
,"TEXAS, OK",9.23%,-,130
,"COTTON, OK",8.92%,-,157
,"ROBERTS, SD",7.24%,2.75%,1672
,"SIOUX, ND",5.63%,5.88%,391
,"RAPPAHANNOCK, VA",5.73%,-,384
,"TYLER, TX",8.19%,5.60%,464
,"UNION, SD",4.85%,2.76%,1814
,"HOLMES, OH",4.74%,2.87%,696
,"LAMB, TX",-,-,27
,"HOUSTON, TN",-,-,96
,"BECKHAM, OK",10.97%,-,237
,"BAYLOR, TX",-,-,32
,"SPINK, SD",4.49%,-,334
,"WILBARGER, TX",12.62%,-,103
,"BLOUNT, TN",4.23%,-,568
,"JAMES CITY, VA",5.59%,3.70%,9503
,"WILLIAMSBURG CITY, VA",7.19%,4.90%,918
,"LYCOMING, PA",6.98%,-,172
,"NEWTON, TX",7.84%,-,204
,"ERATH, TX",5.15%,2.40%,3340
,"WOODWARD, OK",10.69%,8.18%,159
,"AURORA, SD",-,-,223
,"CLEVELAND, OK",8.28%,4.36%,7636
,"BURLEIGH, ND",4.57%,2.78%,17808
,"SULLY, SD",-,-,14
,"MCCLAIN, OK",7.26%,3.68%,1006
,"STEWART, TN",-,-,28
,"JACKSON, TX",10.26%,8.62%,429
,"LAWRENCE, OH",7.21%,5.49%,2789
,"BRAZOS, TX",5.59%,4.43%,23001
,"ROGER MILLS, OK",-,-,35
,"PALO PINTO, TX",6.37%,2.73%,1428
,"JEFFERSON, TX",7.91%,11.13%,10381
,"BANDERA, TX",5.13%,-,234
,"CLINTON, PA",-,-,33
,"BROWN, SD",5.47%,6.16%,3800
,"WARD, ND",5.44%,3.68%,3178
,"AIKEN, SC",7.85%,3.41%,5451
,"TODD, SD",8.40%,4.85%,536
,"LIBERTY, TX",6.71%,7.33%,11173
,"LYMAN, SD",5.57%,-,323
,"TURNER, SD",4.93%,2.24%,1340
,"JEFF DAVIS, TX",-,-,10 or fewer
,"UNION, OR",6.79%,3.39%,560
,"CARROLL, OH",4.11%,1.19%,1509
,"MCCOOK, SD",3.62%,3.34%,718
,"GARFIELD, OK",6.67%,4.34%,645
,"UINTAH, UT",2.50%,2.73%,440
,"FALL RIVER, SD",6.69%,-,329
,"WILLIAMSON, TX",5.08%,3.98%,31324
,"HANSFORD, TX",-,-,67
,"NEWPORT, RI",4.49%,5.22%,4941
,"CALHOUN, TX",9.55%,10.88%,377
,"SAN JUAN, UT",-,-,157
,"SAN AUGUSTINE, TX",-,-,116
,"CHARLES MIX, SD",6.25%,-,288
,"DEWEY, SD",6.69%,5.86%,239
,"YORK, SC",3.79%,3.98%,9490
,"NOLAN, TX",8.03%,-,137
,"FLOYD, VA",-,-,108
,"EDMUNDS, SD",4.31%,-,441
,"WHITE, TN",-,-,48
,"CASS, ND",4.59%,5.37%,38629
,"BLAINE, OK",10.74%,-,149
,"GUADALUPE, TX",6.94%,5.08%,1556
,"HARRISONBURG CITY, VA",5.98%,3.59%,6525
,"MONTGOMERY, VA",6.38%,-,893
,"PARKER, TX",4.54%,2.44%,23695
,"PARMER, TX",-,-,58
,"OKLAHOMA, OK",8.88%,8.64%,46967
,"ARMSTRONG, TX",-,-,167
,"FRANKLIN, VA",7.18%,-,195
,"JASPER, TX",9.17%,8.52%,927
,"ESSEX, VT",12.88%,-,163
,"DENTON, TX",4.24%,2.77%,82686
,"FLOYD, TX",-,-,59
,"CANADIAN, OK",7.22%,4.96%,6548
,"HIGHLAND, VA",-,-,96
,"TROUSDALE, TN",-,-,10 or fewer
,"BREWSTER, TX",-,-,30
,"BRULE, SD",7.24%,1.70%,884
,"ZIEBACH, SD",-,-,44
,"COFFEE, TN",-,-,68
,"FRANKLIN, VT",6.30%,2.52%,2221
,"HARRISON, TX",9.60%,4.58%,677
,"REEVES, TX",-,-,61
,"REAL, TX",-,-,23
,"CUMBERLAND, TN",-,-,144
,"MONTGOMERY, PA",4.01%,3.68%,37607
,"GEAUGA, OH",4.13%,6.68%,11553
,"DICKSON, TN",4.16%,3.87%,1034
,"HARRIS, TX",6.24%,7.93%,559841
,"HEMPHILL, TX",-,-,27
,"ANGELINA, TX",11.34%,7.19%,1614
,"LOGAN, OK",6.84%,5.84%,1096
,"JEFFERSON, OK",-,-,43
,"CALDWELL, TX",8.01%,14.63%,2310
,"ADAMS, ND",-,-,56
,"STAUNTON CITY, VA",6.23%,2.95%,2809
,"HANSON, SD",8.72%,-,195
,"TILLAMOOK, OR",6.20%,3.96%,1741
,"BROOKINGS, SD",5.70%,2.69%,2455
,"ORANGE, TX",6.57%,7.59%,3137
,"SALEM, VA",-,-,125
,"LAVACA, TX",4.86%,6.22%,370
,"LAWRENCE, TN",-,-,24
,"MOTLEY, TX",-,-,10 or fewer
,"ROBERTS, TX",-,-,12
,"SNYDER, PA",-,-,109
,"GRAND FORKS, ND",5.05%,5.45%,12780
,"HARDING, SD",-,-,96
,"KIOWA, OK",9.63%,-,135
,"GOLIAD, TX",8.70%,7.45%,161
,"PERKINS, SD",-,-,71
,"BON HOMME, SD",-,-,109
,"WARREN, TN",-,-,74
,"LINCOLN, TN",-,-,20
,"HAAKON, SD",-,-,151
,"YANKTON, SD",5.85%,3.13%,479
,"ELLIS, OK",-,-,39
,"MCINTOSH, ND",-,-,183
,"KINGSBURY, SD",2.78%,-,396
,"CARTER, OK",7.78%,4.80%,604
,"RUTLAND, VT",7.71%,4.45%,2608
,"GRAND ISLE, VT",5.61%,-,392
,"ROANOKE, VA",5.59%,-,340
,"STARK, ND",4.27%,8.30%,7473
,"BUTTE, SD",2.91%,-,584
,"CLAY, TX",4.70%,-,234
,"WASCO, OR",8.14%,8.70%,1954
,"SCOTT, TN",-,-,28
,"HETTINGER, ND",4.31%,6.67%,255
,"WASHINGTON, VT",6.01%,2.27%,7373
,"YOUNG, TX",6.01%,4.75%,316
,"DUCHESNE, UT",-,-,302
,"ATOKA, OK",-,-,157
,"BASTROP, TX",7.78%,14.81%,7353
,"CHARLESTON, SC",4.72%,5.81%,38647
,"ROANOKE CITY, VA",6.55%,-,290
,"JACKSON, SD",-,-,137
,"MONTOUR, PA",-,-,22
,"CIMARRON, OK",-,-,11
,"BUENA VISTA CITY, VA",6.99%,2.89%,415
,"KERR, TX",8.68%,-,334
,"PRESIDIO, TX",-,-,10 or fewer
,"YAMHILL, OR",7.16%,9.62%,5449
,"BRISCOE, TX",-,-,23
,"GREER, OK",-,-,83
,"MEADE, SD",3.37%,-,1307
,"HARDIN, TX",7.05%,9.12%,2028
,"FORT BEND, TX",4.94%,6.78%,101785
,"ADDISON, VT",5.06%,1.98%,4031
,"LOUDOUN, VA",3.82%,2.28%,21803
,"HUDSPETH, TX",-,-,10 or fewer
,"FAULK, SD",-,-,111
,"THROCKMORTON, TX",-,-,28
,"HAYS, TX",4.83%,5.27%,8118
,"HUTCHINSON, SD",-,-,235
,"COVINGTON CITY, VA",14.61%,-,89
,"DAWSON, TX",-,-,36
,"MINNEHAHA, SD",4.41%,4.76%,28950
,"CALEDONIA, VT",6.96%,3.63%,992
,"KENDALL, TX",3.96%,3.85%,883
,"CUSTER, SD",4.41%,-,295
,"COLLIN, TX",4.23%,3.33%,103787
,"MAJOR, OK",-,-,87
,"WALWORTH, SD",7.27%,-,165
,"GILLESPIE, TX",7.14%,-,154
,"CHESTER, PA",3.79%,2.58%,34509
,"WINKLER, TX",-,-,40
,"WARD, TX",-,-,82
,"ALEXANDRIA CITY, VA",3.69%,2.70%,6340
,"GOLDEN VALLEY, ND",-,-,199
,"ORLEANS, VT",8.61%,3.51%,883
,"HICKMAN, TN",-,-,240
,"MELLETTE, SD",-,-,107
,"PENNINGTON, SD",4.71%,1.72%,5352
,"SHERMAN, OR",-,-,98
,"ROCKBRIDGE, VA",5.41%,2.82%,850
,"RICH, UT",-,-,109
,"SANBORN, SD",-,-,105
,"DEWEY, OK",-,-,44
,"KINGFISHER, OK",6.52%,5.07%,276
,"POTTER, SD",-,-,40
,"KENEDY, TX",-,-,10 or fewer
,"ECTOR, TX",9.60%,4.62%,1125
,"COLLINGSWORTH, TX",-,-,32
,"BOTETOURT, VA",-,-,158
,"VICTORIA, TX",9.92%,10.54%,2258
,"ALFALFA, OK",-,-,69
,"FAIRFAX, VA",4.14%,3.32%,57447
,"JOHNSTON, OK",7.52%,5.75%,226
,"MONTGOMERY, TX",4.75%,3.66%,82222
,"HARPER, OK",-,-,47
,"MOODY, SD",5.18%,3.02%,463
,"BOWMAN, ND",-,-,155
,"EDDY, ND",3.91%,-,307
,"BATH, VA",-,-,167
,"HOOD, TX",5.28%,2.51%,5777
,"TOOELE, UT",3.92%,4.08%,5809
,"CENTRE, PA",-,-,89
,"BRISTOL, RI",4.41%,4.45%,2632
,"DEKALB, TN",-,-,13
,"FOSTER, ND",3.08%,2.82%,390
,"LINCOLN, SD",3.59%,3.20%,10526
,"WILLACY, TX",9.80%,6.67%,255
,"CARBON, UT",-,4.89%,266
,"DESCHUTES, OR",4.37%,3.91%,32637
,"CALLAHAN, TX",7.62%,4.40%,341
,"ALBEMARLE, VA",5.04%,4.97%,10759
,"DAVISON, SD",7.41%,6.52%,1349
,"TRAVIS, TX",5.94%,10.36%,81079
,"CHEATHAM, TN",-,-,73
,"ANDREWS, TX",8.84%,-,181
,"FAIRFAX CITY, VA",3.64%,3.17%,2144
,"BEADLE, SD",7.34%,5.14%,545
,"REFUGIO, TX",-,4.74%,253
,"HASKELL, TX",-,-,88
,"JACK, TX",4.53%,2.43%,618
,"GRANT, SD",4.20%,-,286
,"WALKER, TX",7.37%,4.21%,3039
,"ZAPATA, TX",19.27%,15.10%,192
,"CLARK, SD",4.19%,-,621
,"LAWRENCE, SD",4.00%,1.22%,1226
,"JONES, TX",8.47%,6.21%,177
,"ARCHER, TX",7.97%,4.65%,301
,"PROVIDENCE, RI",5.75%,12.36%,55983
,"MIDLAND, TX",8.22%,4.11%,1533
,"BILLINGS, ND",-,-,85
,"WASHINGTON, RI",3.92%,11.33%,7085
,"SLOPE, ND",-,-,17
,"BAILEY, TX",-,-,71
,"BEAVER, OK",-,-,53
,"GILES, TN",-,-,13
,"CAMERON, TX",9.70%,6.94%,5782
,"JONES, SD",-,-,19
,"COCHRAN, TX",-,-,46
,"DEUEL, SD",4.48%,-,715
,"JERAULD, SD",-,-,71
,"TAYLOR, TX",8.93%,4.97%,1669
,"BENNETT, SD",-,-,145
,"HAND, SD",-,-,49
,"CODINGTON, SD",4.53%,1.83%,3554
,"BENNINGTON, VT",7.59%,4.66%,988
,"WALLOWA, OR",4.13%,3.46%,1040
,"CHITTENDEN, VT",4.23%,2.41%,12317
,"BEAUFORT, SC",6.36%,6.97%,6467
,"EL PASO, TX",6.60%,4.98%,1304
,"ARLINGTON, VA",3.44%,3.97%,8484
,"BORDEN, TX",-,-,68
,"LANE, OR",5.12%,4.61%,12647
,"STARR, TX",10.51%,8.97%,1304
,"CHARLOTTESVILLE CITY, VA",5.37%,4.80%,4954
,"KENT, RI",4.41%,7.80%,12269
,"BENTON, OR",5.93%,2.69%,7130
,"EMERY, UT",-,-,137
,"JACKSON, OR",7.50%,7.38%,9848
,"HIDALGO, TX",7.90%,5.45%,21281
,"CLACKAMAS, OR",4.61%,4.67%,38816
,"OGLALA LAKOTA, SD",8.29%,-,205
,"MACON, TN",-,-,10 or fewer
,"FISHER, TX",-,-,88
,"MARSHALL, TN",-,-,12
,"COMAL, TX",4.91%,3.79%,2056
,"SALT LAKE, UT",3.54%,4.32%,70920
,"LOVING, TX",-,-,10 or fewer
,"GRAND, UT",-,-,124
,"GAINES, TX",-,-,141
,"WASHINGTON, OR",5.35%,7.89%,53769
,"DAVIS, UT",2.41%,3.00%,16327
,"SHACKELFORD, TX",-,-,85
,"GLASSCOCK, TX",-,-,107
,"MULTNOMAH, OR",5.79%,6.10%,68305
,"HAMLIN, SD",2.51%,-,1193
,"WINDHAM, VT",6.28%,3.72%,1880
,"SEVIER, UT",-,-,440
,"FOARD, TX",-,-,63
,"FALLS CHURCH CITY, VA",3.33%,3.33%,902
,"LOUDON, TN",-,-,113
,"CLATSOP, OR",7.53%,6.80%,691
,"KLAMATH, OR",6.10%,6.91%,4806
,"BEDFORD, TN",-,-,32
,"ROBERTSON, TN",-,-,51
,"WEBER, UT",2.38%,3.66%,6254
,"BOX ELDER, UT",2.32%,2.64%,1249
,"WEBB, TX",11.06%,12.57%,4503
,"UNION, PA",-,-,129
,"LAMOILLE, VT",4.20%,1.40%,1213
,"BEE, TX",8.43%,9.36%,1079
,"ARANSAS, TX",5.94%,6.48%,942
,"MILLARD, UT",-,-,295
,"HOOD RIVER, OR",4.83%,6.03%,2587
,"SMITH, TN",-,-,10 or fewer
,"CANNON, TN",-,-,10 or fewer
,"JIM HOGG, TX",8.19%,9.94%,171
,"BEAVER, UT",-,-,85
,"JUAB, UT",-,-,186
,"KANE, UT",-,-,77
,"PIUTE, UT",-,-,20
,"LIVE OAK, TX",5.62%,8.20%,427
,"IRON, UT",4.76%,3.05%,819
,"JOSEPHINE, OR",6.75%,5.48%,785
,"UTAH, UT",1.49%,1.94%,18881
,"LEXINGTON CITY, VA",3.78%,2.16%,556
,"MAURY, TN",-,-,82
,"DUVAL, TX",7.62%,10.01%,669
,"MORGAN, UT",-,-,366
,"ROANE, TN",-,-,62
,"SANPETE, UT",2.08%,2.08%,576
,"CACHE, UT",1.53%,1.92%,3071
,"KNOX, TN",3.86%,2.93%,751
,"WAYNE, UT",-,-,39
,"JIM WELLS, TX",6.35%,8.01%,2473
,"KLEBERG, TX",6.24%,7.13%,1347
,"BROOKS, TX",8.19%,12.63%,293
,"WASATCH, UT",1.43%,2.27%,1192
,"WASHINGTON, UT",1.96%,2.55%,3366
,"SUMNER, TN",-,-,171
,"WILLIAMSON, TN",2.92%,-,377
,"MORGAN, TN",-,-,30
,"GARFIELD, UT",-,-,70
,"SAN PATRICIO, TX",5.26%,6.38%,4486
,"ANDERSON, TN",-,-,158
,"WILSON, TN",-,-,148
,"KENT, TX",-,-,10 or fewer
,"SUMMIT, UT",1.15%,1.41%,2341
,"MONTGOMERY, TN",-,-,576
,"DAVIDSON, TN",2.35%,-,468
,"NUECES, TX",4.45%,6.36%,29793
,"RUTHERFORD, TN",-,-,361
,"CULBERSON, TX",-,-,10 or fewer
,None of the above,6.69%,6.09%,429880
,Total,6.42%,6.29%,6732492
≥ 18 and < 25 Years,"WILLIAMSBURG, SC",39.80%,14.60%,1123
,"PORTSMOUTH CITY, VA",38.07%,14.78%,3139
,"SOUTHAMPTON, VA",39.44%,16.16%,464
,"FRANKLIN CITY, VA",41.81%,17.23%,476
,"PETERSBURG CITY, VA",40.87%,12.39%,1106
,"MARLBORO, SC",43.06%,16.94%,490
,"HOPEWELL CITY, VA",42.27%,14.43%,485
,"SURRY, VA",33.16%,18.13%,193
,"BUCHANAN, VA",46.99%,22.06%,349
,"JACKSON, OH",40.31%,27.13%,258
,"MEIGS, OH",45.07%,18.59%,355
,"SUSSEX, VA",41.51%,15.09%,212
,"MARION, TN",41.35%,12.88%,520
,"NOTTOWAY, VA",40.71%,13.93%,366
,"ROSS, OH",36.11%,26.07%,1235
,"BRUNSWICK, VA",48.05%,17.32%,410
,"WYTHE, VA",35.44%,6.96%,316
,"PICKAWAY, OH",37.31%,18.50%,2222
,"CLARENDON, SC",43.04%,14.97%,1236
,"DILLON, SC",44.19%,11.96%,1471
,"PIKE, OH",43.78%,32.19%,233
,"ARMSTRONG, PA",32.71%,9.61%,749
,"DINWIDDIE, VA",38.89%,12.04%,648
,"MORROW, OH",37.74%,17.18%,1158
,"PRINCE EDWARD, VA",34.75%,8.90%,236
,"BAMBERG, SC",42.92%,13.53%,473
,"COLUMBIANA, OH",37.66%,12.90%,2326
,"FOREST, PA",-,-,10 or fewer
,"SUFFOLK CITY, VA",34.57%,16.19%,3497
,"LEE, SC",38.23%,17.49%,463
,"HOCKING, OH",38.41%,20.26%,617
,"GUERNSEY, OH",40.22%,14.62%,465
,"LAKE, TN",46.67%,22.96%,135
,"VINTON, OH",45.45%,23.30%,176
,"GREENSVILLE, VA",41.43%,13.67%,461
,"HAMPTON CITY, VA",33.94%,17.47%,5634
,"MARION, SC",37.54%,10.62%,1412
,"CROSBY, TX",-,-,22
,"CLAY, TN",-,-,10 or fewer
,"PULASKI, VA",33.02%,-,106
,"FLORENCE, SC",37.17%,12.64%,6836
,"CRAWFORD, OH",41.04%,24.09%,2154
,"KING AND QUEEN, VA",33.61%,16.39%,244
,"ASHLAND, OH",37.39%,20.67%,1872
,"ORANGEBURG, SC",40.71%,13.65%,2945
,"DARLINGTON, SC",35.31%,11.66%,2212
,"NOBLE, OH",37.50%,14.77%,88
,"COLONIAL HEIGHTS CITY, VA",39.06%,12.67%,663
,"FAYETTE, OH",42.60%,23.89%,561
,"APPOMATTOX, VA",34.97%,7.98%,163
,"RICHLAND, OH",37.20%,22.17%,5412
,"MONROE, OH",35.71%,14.51%,448
,"MORGAN, OH",38.68%,16.04%,106
,"ESSEX, VA",37.41%,15.76%,425
,"TRUMBULL, OH",35.87%,14.18%,6008
,"FAIRFIELD, OH",30.99%,13.25%,5154
,"MANASSAS PARK CITY, VA",37.46%,17.59%,307
,"CUMBERLAND, VA",38.67%,15.47%,181
,"MECKLENBURG, VA",42.19%,19.20%,948
,"ISLE OF WIGHT, VA",30.67%,14.64%,1591
,"RAINS, TX",40.96%,20.48%,83
,"LOGAN, OH",34.57%,16.20%,648
,"CHARLOTTE, VA",36.41%,14.29%,217
,"VAN BUREN, TN",-,-,12
,"VENANGO, PA",29.17%,8.85%,192
,"WEAKLEY, TN",44.53%,27.33%,1244
,"MAHONING, OH",34.07%,11.87%,7968
,"CALHOUN, SC",37.43%,12.57%,676
,"WASHINGTON, OH",35.65%,15.06%,1049
,"LUNENBURG, VA",38.34%,15.42%,253
,"TAZEWELL, VA",41.00%,12.83%,717
,"PITTSYLVANIA, VA",33.33%,8.75%,423
,"LAUDERDALE, TN",48.03%,30.15%,660
,"BUCKINGHAM, VA",40.17%,16.85%,356
,"CAMPBELL, VA",35.02%,7.71%,454
,"CHESTERFIELD, SC",38.83%,14.46%,1079
,"PRINCE GEORGE, VA",35.00%,10.59%,680
,"PAWNEE, OK",40.83%,12.72%,338
,"BLAND, VA",36.14%,-,83
,"CHARLES CITY, VA",35.78%,15.60%,218
,"MUSKOGEE, OK",40.22%,15.42%,1887
,"CHESTER, SC",37.86%,10.43%,1400
,"NORFOLK CITY, VA",35.20%,14.30%,7833
,"PAGE, VA",37.13%,17.50%,1177
,"HIGHLAND, OH",39.94%,28.88%,1392
,"PERRY, OH",34.22%,17.49%,526
,"VAL VERDE, TX",33.82%,12.50%,136
,"PREBLE, OH",35.67%,14.97%,2044
,"SOMERSET, PA",33.75%,15.98%,1289
,"OKMULGEE, OK",39.09%,15.16%,1095
,"COSHOCTON, OH",35.74%,20.06%,319
,"MADISON, OH",32.14%,16.10%,1926
,"LAMPASAS, TX",36.12%,14.79%,872
,"AMHERST, VA",33.51%,9.04%,376
,"MUSKINGUM, OH",38.87%,19.37%,728
,"SCIOTO, OH",37.61%,23.53%,476
,"OBION, TN",40.56%,21.00%,1176
,"MILAM, TX",41.03%,20.41%,970
,"MCNAIRY, TN",40.08%,28.34%,494
,"CHAMPAIGN, OH",36.90%,16.85%,1282
,"HENDERSON, TN",43.54%,23.36%,441
,"HARDIN, OH",41.29%,17.61%,1073
,"WESTMORELAND, VA",37.09%,14.57%,302
,"HARRISON, OH",35.21%,13.11%,534
,"BARNWELL, SC",39.66%,11.86%,295
,"DECATUR, TN",47.01%,27.35%,117
,"MCCULLOCH, TX",44.44%,10.63%,207
,"UNION, SC",41.90%,15.98%,1439
,"SANDUSKY, OH",35.80%,18.27%,2042
,"BROWN, OH",40.13%,17.73%,1732
,"CHEROKEE, OK",36.26%,15.38%,364
,"RUSSELL, VA",38.67%,10.21%,1019
,"DICKENSON, VA",46.02%,17.13%,578
,"AMELIA, VA",27.93%,8.56%,222
,"CARBON, PA",35.58%,20.39%,4070
,"SENECA, OH",39.03%,15.23%,2206
,"ACCOMACK, VA",36.80%,15.82%,1068
,"CHESTER, TN",41.40%,21.28%,343
,"ZAVALA, TX",45.71%,-,35
,"CLARK, OH",39.83%,20.51%,5996
,"HAYWOOD, TN",46.61%,25.10%,251
,"MORRIS, TX",32.18%,9.41%,202
,"NEWPORT NEWS CITY, VA",33.91%,16.68%,8573
,"FAIRFIELD, SC",35.24%,13.18%,1138
,"CHEROKEE, SC",40.72%,16.96%,3266
,"KNOX, OH",30.19%,13.77%,944
,"FULTON, PA",38.22%,16.95%,348
,"CARROLL, VA",29.06%,-,117
,"CLEARFIELD, PA",30.14%,-,146
,"DIMMIT, TX",-,-,18
,"WILLIAMS, OH",38.26%,15.53%,2151
,"DEFIANCE, OH",38.58%,17.29%,2123
,"LE FLORE, OK",35.46%,8.31%,626
,"MCINTOSH, OK",40.09%,11.55%,459
,"WESTMORELAND, PA",27.02%,8.73%,5925
,"HURON, OH",33.99%,17.44%,1577
,"CLINTON, OH",39.22%,22.37%,1614
,"HALIFAX, VA",40.00%,18.19%,1440
,"BLEDSOE, TN",40.40%,17.55%,302
,"VAN ZANDT, TX",32.72%,11.04%,1033
,"CAROLINE, VA",33.95%,10.93%,430
,"CRAWFORD, PA",30.28%,10.73%,578
,"FALLS, TX",41.48%,20.18%,446
,"CREEK, OK",36.71%,13.46%,2422
,"DANVILLE CITY, VA",32.46%,10.43%,345
,"SMYTH, VA",37.89%,11.33%,1412
,"MOORE, TN",-,-,10 or fewer
,"SCHUYLKILL, PA",32.72%,15.45%,6816
,"KERSHAW, SC",35.16%,13.40%,3538
,"WYANDOT, OH",39.70%,14.65%,874
,"SEQUOYAH, OK",38.44%,12.76%,627
,"CAMP, TX",39.52%,9.68%,496
,"MARION, OH",40.90%,20.79%,3347
,"HENRY, VA",28.62%,8.70%,276
,"LEE, TX",32.89%,12.72%,228
,"CHESAPEAKE CITY, VA",29.80%,12.76%,5880
,"KAUFMAN, TX",35.30%,14.24%,6223
,"CAMBRIA, PA",30.32%,13.16%,3882
,"HENRY, TN",44.34%,26.79%,433
,"GALAX CITY, VA",28.85%,-,52
,"HUNTINGDON, PA",24.02%,10.06%,179
,"INDIANA, PA",27.33%,10.44%,450
,"FRANKLIN, PA",33.72%,14.60%,6053
,"HAWKINS, TN",42.44%,11.70%,1991
,"NORTHAMPTON, VA",32.42%,14.37%,327
,"LAKE, OR",27.43%,18.58%,113
,"HARDEMAN, TN",46.28%,18.39%,484
,"NEWBERRY, SC",32.92%,13.21%,893
,"UNION, OH",29.15%,13.56%,1674
,"PERRY, PA",31.62%,12.02%,1265
,"ALLENDALE, SC",42.07%,10.34%,145
,"GILES, VA",22.35%,12.94%,85
,"ADAMS, OH",40.03%,20.61%,752
,"KING WILLIAM, VA",31.56%,10.78%,640
,"GREENE, PA",38.31%,17.40%,1138
,"JEFFERSON, PA",33.77%,-,77
,"CONCHO, TX",41.03%,-,78
,"BELMONT, OH",37.37%,16.76%,3013
,"LAWRENCE, PA",29.94%,10.06%,775
,"CRAIG, OK",38.46%,8.09%,507
,"EDWARDS, TX",-,-,18
,"STONEWALL, TX",-,-,10 or fewer
,"DYER, TN",42.87%,25.17%,1164
,"CADDO, OK",44.93%,14.98%,207
,"OTTAWA, OH",33.25%,15.99%,1257
,"MCCORMICK, SC",35.12%,21.07%,242
,"NOWATA, OK",33.33%,-,96
,"SCURRY, TX",34.29%,-,35
,"FAYETTE, PA",38.13%,16.85%,4343
,"LOUISA, VA",35.96%,13.48%,1335
,"GALLIA, OH",40.00%,21.71%,175
,"EMPORIA CITY, VA",34.09%,-,44
,"CARROLL, TN",40.42%,18.15%,1091
,"WOOD, TX",36.92%,8.79%,956
,"LAKE, SD",30.43%,8.95%,447
,"LICKING, OH",31.14%,14.47%,8235
,"COOS, OR",35.59%,19.26%,2804
,"FRANKLIN, OH",30.61%,14.62%,64255
,"UPSHUR, TX",32.11%,9.86%,355
,"DELAWARE, OK",35.85%,14.15%,212
,"LEE, VA",44.06%,13.70%,774
,"VAN WERT, OH",35.05%,15.20%,796
,"EDGEFIELD, SC",35.33%,9.93%,685
,"SALUDA, SC",34.86%,15.88%,611
,"HENRY, OH",34.31%,14.88%,1122
,"HENDERSON, TX",38.48%,11.30%,2256
,"ROGERS, OK",34.30%,12.58%,2758
,"OSAGE, OK",43.60%,15.99%,344
,"ALLEN, OH",35.10%,12.60%,4690
,"SHENANDOAH, VA",37.00%,13.23%,2146
,"PATRICK, VA",26.14%,12.50%,88
,"BURLESON, TX",35.92%,12.29%,529
,"GLOUCESTER, VA",29.45%,14.36%,1908
,"GIBSON, TN",43.65%,21.69%,1102
,"WHARTON, TX",39.42%,14.16%,657
,"PAULDING, OH",36.81%,16.27%,633
,"AUGLAIZE, OH",32.52%,11.09%,1064
,"CLARION, PA",30.84%,13.08%,107
,"DARKE, OH",36.50%,10.32%,1841
,"CORYELL, TX",38.54%,17.81%,2252
,"ATASCOSA, TX",44.96%,24.78%,347
,"WISE, VA",40.84%,15.19%,1922
,"MADISON, VA",39.65%,14.32%,454
,"SARGENT, ND",31.25%,18.18%,176
,"BURKE, ND",30.56%,-,72
,"LYNCHBURG CITY, VA",28.69%,5.26%,1084
,"MALHEUR, OR",36.97%,15.40%,2072
,"WAGONER, OK",31.95%,13.05%,2329
,"PANOLA, TX",36.96%,8.48%,920
,"NAVARRO, TX",41.21%,20.52%,580
,"WASHINGTON, VA",37.50%,11.19%,2208
,"MERCER, PA",29.70%,8.63%,1182
,"BEDFORD, PA",33.85%,9.01%,322
