Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
,"CLAY, MN",0.40%,0.53%,14441
,"BANNER, NE",-,-,38
,"WATONWAN, MN",-,-,102
,"CASEY, KY",2.74%,3.08%,584
,"NEW MADRID, MO",-,-,1262
,"CATAWBA, NC",-,0.32%,4317
,"RUSSELL, KY",4.60%,5.02%,239
,"HENNEPIN, MN",0.41%,0.60%,56754
,"JACKSON, MS",0.16%,0.44%,13356
,"ORANGE, NC",0.48%,0.65%,17651
,"WAYNE, NE",-,-,1155
,"THAYER, NE",-,-,106
,"SAINT MARY, LA",0.60%,0.64%,2982
,"CEDAR, MO",-,-,80
,"OAKLAND, MI",0.53%,0.68%,79408
,"OTOE, NE",-,-,240
,"UNION, LA",-,-,685
,"CUSTER, NE",-,-,238
,"WASHINGTON, NE",-,-,122
,"CLARK, MO",-,-,138
,"MEEKER, MN",-,-,1092
,"IREDELL, NC",0.22%,0.42%,12481
,"MORRISON, MN",-,-,3606
,"CLINTON, KY",4.55%,6.06%,396
,"TUSCOLA, MI",6.70%,6.96%,388
,"HART, KY",1.96%,2.78%,612
,"MECKLENBURG, NC",0.22%,0.32%,115852
,"PERRY, MO",-,-,264
,"BERGEN, NJ",0.14%,0.32%,12822
,"RED LAKE, MN",-,-,727
,"HANCOCK, MS",-,0.46%,3890
,"SAINT TAMMANY, LA",0.32%,0.40%,22473
,"DEER LODGE, MT",-,-,132
,"FERGUS, MT",-,-,162
,"FALLON, MT",-,-,140
,"PHELPS, NE",-,-,94
,"ORLEANS, LA",0.22%,0.34%,15749
,"GEORGE, MS",-,-,1551
,"BUTLER, NE",-,-,61
,"WORCESTER, MA",0.50%,0.61%,86263
,"CRITTENDEN, KY",-,-,592
,"OCEAN, NJ",0.21%,0.46%,21477
,"CUMING, NE",-,-,180
,"ATCHISON, MO",-,-,88
,"CARLISLE, KY",-,-,661
,"ATLANTIC, NJ",0.68%,0.81%,19813
,"SHERIDAN, NE",-,-,54
,"DARE, NC",-,-,2264
,"SIBLEY, MN",-,-,41
,"ACADIA, LA",0.66%,0.98%,4713
,"LAFAYETTE, LA",0.37%,0.47%,29802
,"OTTAWA, MI",0.43%,0.51%,44773
,"GARFIELD, NE",-,-,10 or fewer
,"LEWIS AND CLARK, MT",0.26%,0.57%,6830
,"TRIGG, KY",-,-,169
,"MACON, NC",-,-,165
,"DAWSON, MT",-,-,170
,"DUNDY, NE",-,-,47
,"MARION, MO",-,-,11
,"ALEXANDER, NC",-,-,450
,"MAGOFFIN, KY",2.87%,3.09%,453
,"MCPHERSON, NE",-,-,36
,"WINONA, MN",0.79%,0.85%,3184
,"JOHNSON, KY",-,1.77%,677
,"ESSEX, NY",0.52%,0.73%,2319
,"PARK, MT",-,-,578
,"GREELEY, NE",-,-,23
,"RICE, MN",-,-,429
,"GOODHUE, MN",-,-,165
,"CHIPPEWA, MN",-,-,590
,"WATAUGA, NC",-,-,1455
,"DAWES, NE",-,-,118
,"ASHE, NC",-,-,424
,"CARLTON, MN",0.41%,0.52%,4413
,"WASHOE, NV",0.65%,0.74%,47347
,"SAINT CLAIR, MI",1.15%,1.32%,1744
,"BARNSTABLE, MA",0.97%,1.37%,6921
,"TETON, MT",-,-,412
,"PIERCE, NE",-,-,796
,"BOONE, NE",-,-,53
,"JEFFERSON, MT",-,-,1173
,"ALPENA, MI",7.04%,7.51%,213
,"SANILAC, MI",5.52%,6.13%,326
,"WHITE PINE, NV",-,-,119
,"LIVINGSTON, MI",0.08%,0.35%,16950
,"INGHAM, MI",0.62%,0.91%,4163
,"EDMONSON, KY",-,-,335
,"SHANNON, MO",-,-,61
,"CAYUGA, NY",-,0.85%,1289
,"EATON, MI",0.91%,1.20%,2086
,"PULASKI, KY",2.14%,2.45%,1632
,"HURON, MI",10.09%,10.09%,109
,"PRAIRIE, MT",-,-,66
,"ALCORN, MS",1.30%,1.38%,1308
,"BATH, KY",2.08%,2.88%,1008
,"PHILLIPS, MT",-,-,26
,"PERKINS, NE",-,-,162
,"CONCORDIA, LA",-,-,289
,"SANDOVAL, NM",-,-,1503
,"HITCHCOCK, NE",-,-,83
,"CRAWFORD, MI",-,-,188
,"SUSSEX, NJ",-,2.51%,478
,"CHIPPEWA, MI",8.05%,9.40%,298
,"TAYLOR, KY",-,-,431
,"ALLEGANY, MD",1.56%,1.67%,2570
,"DUKES, MA",-,-,294
,"ROCKCASTLE, KY",-,1.90%,632
,"SUFFOLK, NY",0.40%,0.86%,48190
,"SAUNDERS, NE",-,-,340
,"LAPEER, MI",1.87%,2.02%,2776
,"MCCONE, MT",-,-,68
,"RED WILLOW, NE",-,-,233
,"STOREY, NV",-,-,114
,"GARDEN, NE",-,-,72
,"SAN MIGUEL, NM",-,-,29
,"BROWN, MN",-,-,160
,"MARIES, MO",-,-,639
,"SAINT LANDRY, LA",0.79%,0.88%,4068
,"PIPESTONE, MN",-,-,542
,"CARROLL, NH",0.83%,0.95%,2519
,"MERRIMACK, NH",0.79%,0.86%,10077
,"HARDING, NM",-,-,10 or fewer
,"PETROLEUM, MT",-,-,10 or fewer
,"LANCASTER, NE",0.17%,0.42%,13909
,"MARTIN, KY",-,-,300
,"ADAIR, KY",2.12%,2.94%,613
,"WASHTENAW, MI",0.06%,0.29%,31385
,"SULLIVAN, NY",0.23%,0.55%,5286
,"CASCADE, MT",0.26%,0.46%,8457
,"ROOSEVELT, MT",-,-,327
,"OTSEGO, MI",4.07%,4.34%,369
,"SAGINAW, MI",7.85%,8.51%,905
,"ROWAN, KY",-,2.56%,430
,"HOWARD, MD",0.48%,1.08%,5832
,"BROWN, NE",-,-,31
,"LE SUEUR, MN",-,-,149
,"BARTON, MO",-,-,24
,"WEXFORD, MI",2.42%,3.09%,744
,"CATTARAUGUS, NY",-,-,406
,"MONTGOMERY, MD",0.15%,0.36%,8874
,"BLUE EARTH, MN",-,-,237
,"GRANT, NE",-,-,41
,"WAYNE, KY",-,-,200
,"HUMBOLDT, NV",4.63%,4.63%,389
,"GRAFTON, NH",0.54%,0.60%,5343
,"GENESEE, MI",1.23%,1.39%,19542
,"CUMBERLAND, KY",-,-,62
,"BIG STONE, MN",-,-,291
,"LAKE, MN",-,-,716
,"NEMAHA, NE",-,-,53
,"SWAIN, NC",-,-,77
,"TOMPKINS, NY",-,0.68%,3533
,"JACKSON, LA",-,-,217
,"MADISON, MT",-,-,346
,"CAMERON, LA",-,-,67
,"FRANKLIN, NY",0.60%,0.80%,4003
,"MADISON, LA",-,-,168
,"HARRISON, MS",0.17%,0.36%,16586
,"CHURCHILL, NV",0.53%,0.66%,2264
,"AVOYELLES, LA",2.79%,4.19%,430
,"MORRIS, NJ",0.42%,1.04%,2606
,"SCOTLAND, MO",-,-,11
,"BLAINE, MT",-,-,68
,"DUTCHESS, NY",0.82%,1.02%,1469
,"POLK, MN",0.39%,0.47%,6195
,"MONMOUTH, NJ",0.39%,0.89%,18813
,"HAYES, NE",-,-,43
,"MILLER, MO",-,-,76
,"CATRON, NM",-,-,10 or fewer
,"ISABELLA, MI",2.60%,3.06%,1078
,"JUDITH BASIN, MT",-,-,69
,"MITCHELL, NC",-,-,170
,"LINCOLN, MN",-,-,220
,"WHEELER, NE",-,-,11
,"VALLEY, MT",-,-,44
,"CLINTON, NY",0.98%,1.25%,5187
,"CALLAWAY, MO",-,-,12
,"EAST CARROLL, LA",-,-,111
,"DICKINSON, MI",-,0.43%,3020
,"FRANKLIN, MA",-,-,1226
,"CARTERET, NC",2.99%,3.33%,870
,"TENSAS, LA",-,-,69
,"POPE, MN",-,-,402
,"SAINT CHARLES, LA",-,0.23%,5621
,"CALLOWAY, KY",-,-,1247
,"GREEN, KY",-,2.73%,439
,"CRAVEN, NC",2.21%,2.66%,2215
,"CHEBOYGAN, MI",4.76%,5.63%,231
,"STRAFFORD, NH",1.29%,1.74%,1551
,"MISSAUKEE, MI",-,-,276
,"SOCORRO, NM",-,-,25
,"COLE, MO",-,-,96
,"RIO ARRIBA, NM",-,-,61
,"BEAUREGARD, LA",2.36%,2.56%,508
,"HAMPSHIRE, MA",-,0.60%,2009
,"CLAY, NC",-,-,818
,"WEST FELICIANA, LA",-,-,1335
,"MANISTEE, MI",2.64%,3.21%,530
,"GRANT, NM",-,-,21
,"PAWNEE, NE",-,-,137
,"ARTHUR, NE",-,-,19
,"LAKE OF THE WOODS, MN",-,-,287
,"PAMLICO, NC",-,-,176
,"SHIAWASSEE, MI",2.24%,2.42%,1073
,"CRAWFORD, MO",-,-,559
,"ORANGE, NY",0.18%,0.44%,9029
,"DELTA, MI",-,0.36%,4467
,"BLAINE, NE",-,-,21
,"LACLEDE, MO",-,-,2759
,"GRAHAM, NC",-,-,501
,"DALLAS, MO",-,-,390
,"MACON, MO",-,-,15
,"MCLEOD, MN",-,-,200
,"SABINE, LA",-,-,63
,"FREDERICK, MD",0.36%,0.79%,3019
,"GRATIOT, MI",1.85%,2.02%,593
,"MACKINAC, MI",-,-,71
,"OREGON, MO",-,-,64
,"BAY, MI",7.91%,7.21%,430
,"BUTLER, KY",1.15%,1.22%,1308
,"MOORE, NC",2.45%,2.84%,2289
,"MCLEAN, KY",-,-,302
,"CARVER, MN",-,-,1132
,"MONROE, KY",-,-,164
,"NUCKOLLS, NE",-,-,90
,"JOHNSON, NE",-,-,125
,"BENZIE, MI",5.94%,5.94%,219
,"BELKNAP, NH",1.26%,1.30%,2300
,"NICOLLET, MN",-,-,109
,"GALLATIN, MT",0.19%,0.39%,13120
,"KALKASKA, MI",6.58%,7.00%,243
,"CLAIBORNE, LA",-,-,44
,"TODD, KY",-,-,26
,"LAC QUI PARLE, MN",-,-,156
,"LINCOLN, LA",-,-,709
,"JACKSON, NC",-,-,142
,"COOPER, MO",-,-,18
,"HUNTERDON, NJ",-,0.75%,2522
,"LUCE, MI",-,-,35
,"BEAVERHEAD, MT",-,-,382
,"BARREN, KY",2.09%,2.68%,1006
,"PONDERA, MT",-,-,122
,"OLMSTED, MN",-,-,139
,"WEBSTER, LA",-,-,95
,"RAPIDES, LA",6.57%,7.02%,898
,"SCHUYLER, MO",-,-,26
,"LINCOLN, MO",-,-,45
,"TAOS, NM",-,-,87
,"RICHLAND, LA",-,-,705
,"NATCHITOCHES, LA",-,-,132
,"GREENE, MO",-,0.24%,10359
,"ALLEN, LA",-,-,394
,"NANTUCKET, MA",-,-,135
,"WEST CARROLL, LA",-,-,256
,"CALDWELL, LA",-,-,311
,"COOS, NH",-,-,567
,"CALVERT, MD",-,-,493
,"OHIO, KY",-,-,426
,"FRANKLIN, MO",-,-,92
,"TEXAS, MO",-,-,513
,"WRIGHT, MO",-,-,255
,"CLINTON, MI",-,-,672
,"HILL, MT",-,-,351
,"GRANITE, MT",-,-,17
,"HOOKER, NE",-,-,99
,"WINN, LA",-,-,91
,"SAINT MARYS, MD",-,-,556
,"STONE, MO",-,-,373
,"GASCONADE, MO",-,-,161
,"JASPER, MO",-,-,218
,"MCDONALD, MO",-,-,223
,"FRONTIER, NE",-,-,175
,"DOUGLAS, NV",3.34%,3.34%,989
,"RAVALLI, MT",-,-,72
,"KEITH, NE",-,-,496
,"DADE, MO",-,-,88
,"CARTER, KY",1.28%,1.98%,857
,"CHAUTAUQUA, NY",-,1.10%,1273
,"SANDERS, MT",-,-,17
,"SAINT BERNARD, LA",-,-,2672
,"WEBSTER, MO",-,-,1270
,"POLK, MO",-,-,370
,"DAVIESS, KY",1.37%,1.75%,3723
,"CLARK, NV",0.09%,0.41%,51128
,"HANCOCK, KY",-,-,276
,"ELLIOTT, KY",-,-,314
,"CHERRY, NE",-,-,123
,"TOOLE, MT",-,-,95
,"OSAGE, MO",-,-,31
,"BARAGA, MI",-,-,26
,"EVANGELINE, LA",2.40%,2.54%,709
,"FRANKLIN, LA",-,-,464
,"KNOX, MO",-,-,10 or fewer
,"SHERIDAN, MT",-,-,113
,"LINCOLN, NE",-,0.41%,5401
,"LA SALLE, LA",-,-,141
,"MISSOULA, MT",-,-,497
,"VERNON, LA",3.48%,-,316
,"CHASE, NE",-,-,178
,"ALGER, MI",-,-,74
,"LINCOLN, NV",-,-,28
,"NEWTON, MO",-,-,115
,"IRON, MI",-,-,412
,"CATAHOULA, LA",-,-,92
,"BARRY, MO",-,-,363
,"PULASKI, MO",-,0.31%,3868
,"SAINT LOUIS, MO",-,-,3188
,"NEW YORK, NY",0.44%,0.57%,24227
,"LINCOLN, MT",-,-,13
,"CHARLEVOIX, MI",5.02%,5.02%,279
,"LAWRENCE, KY",-,-,873
,"GRANT, LA",-,-,142
,"EMMET, MI",4.55%,5.40%,352
,"GREENUP, KY",-,-,799
,"HOWELL, MO",-,-,139
,"BERKSHIRE, MA",-,-,982
,"ONTONAGON, MI",-,-,18
,"THOMAS, NE",-,-,85
,"LEELANAU, MI",-,-,221
,"CHRISTIAN, MO",-,-,1364
,"CARTER, MT",-,-,45
,"ROCKLAND, NY",1.13%,1.30%,1763
,"DOUGLAS, MO",-,-,85
,"UNION, NM",-,-,20
,"TANEY, MO",-,-,1801
,"LAWRENCE, MO",-,-,581
,"LAKE, MT",-,-,26
,"LOGAN, NE",-,-,112
,"ANTRIM, MI",-,-,245
,"WARREN, KY",0.56%,0.84%,2860
,"SCHOOLCRAFT, MI",-,-,184
,"ALLEN, KY",-,-,832
,"OZARK, MO",-,-,43
,"BIENVILLE, LA",-,-,71
,"EDDY, NM",-,-,232
,"MARQUETTE, MI",-,-,331
,"TERREBONNE, LA",0.38%,0.68%,4716
,"DANIELS, MT",-,-,37
,"FLATHEAD, MT",-,-,133
,"RED RIVER, LA",-,-,24
,"SIMPSON, KY",-,1.20%,913
,"BOYD, KY",-,1.06%,1419
,"HOUGHTON, MI",-,-,136
,"LEA, NM",-,-,140
,"WESTCHESTER, NY",0.28%,0.42%,10118
,"ROSEAU, MN",-,0.52%,2671
,"GRAND TRAVERSE, MI",3.15%,3.73%,1554
,"LIBERTY, MT",-,-,34
,"MIDLAND, MI",5.09%,5.23%,688
,"LOGAN, KY",-,-,312
,"BOONE, MO",-,-,84
,"RICHMOND, NY",0.44%,0.72%,5398
,"SANTA FE, NM",-,-,270
,"BOSSIER, LA",-,-,369
,"PUTNAM, NY",-,-,429
,"LOS ALAMOS, NM",-,-,105
,"CADDO, LA",-,-,606
,"DE SOTO, LA",-,-,86
,"WARREN, MO",-,-,13
,"RANDOLPH, MO",-,-,13
,"JEFFERSON, MO",-,-,3161
,"MONITEAU, MO",-,-,10 or fewer
,"SAINT CHARLES, MO",-,-,821
,None of the above,0.33%,0.49%,257971
,Total,0.47%,0.67%,5505705
≥ 18 and < 25 Years,"VANCE, NC",4.45%,5.10%,921
,"BERTIE, NC",1.49%,2.06%,874
,"SHELBY, MO",-,-,10 or fewer
,"WASHINGTON, NC",-,2.65%,453
,"MARTIN, NC",1.67%,3.55%,957
,"LENOIR, NC",2.50%,3.76%,2605
,"BLADEN, NC",1.83%,3.08%,1526
,"DONA ANA, NM",-,3.32%,602
,"CLEVELAND, NC",2.39%,3.25%,1171
,"WARREN, NC",-,-,284
,"PERRY, MS",-,1.94%,720
,"WEBSTER, MS",-,-,417
,"JEFFERSON DAVIS, MS",-,3.73%,429
,"HERTFORD, NC",1.66%,2.77%,1084
,"CLAY, MS",1.65%,2.66%,1092
,"GRANVILLE, NC",2.40%,3.43%,2038
,"YAZOO, MS",2.33%,3.09%,1329
,"WILSON, NC",3.10%,4.05%,2100
,"YADKIN, NC",0.95%,1.50%,1268
,"WALTHALL, MS",3.09%,4.63%,518
,"MCDOWELL, NC",1.24%,1.75%,1370
,"SOMERSET, MD",1.60%,3.45%,811
,"MERCER, MO",-,-,131
,"ANDERSON, KY",1.83%,2.37%,927
,"TREASURE, MT",-,-,10 or fewer
,"PENDLETON, KY",1.68%,1.92%,834
,"MONTGOMERY, MS",-,-,245
,"KEMPER, MS",-,-,293
,"BEAUFORT, NC",1.76%,2.46%,2275
,"EDGECOMBE, NC",2.14%,3.61%,2799
,"CHOCTAW, MS",-,-,150
,"ALAMANCE, NC",1.71%,2.45%,9461
,"ROBESON, NC",1.90%,3.04%,5590
,"LAWRENCE, MS",2.09%,2.61%,575
,"POWELL, KY",-,-,279
,"GATES, NC",-,3.13%,352
,"GRUNDY, MO",-,-,457
,"IRON, MO",-,-,78
,"STOKES, NC",0.94%,1.69%,2012
,"SCHOHARIE, NY",1.54%,2.16%,1299
,"ESTILL, KY",2.33%,4.17%,600
,"LUNA, NM",-,-,43
,"FREEBORN, MN",-,-,121
,"HINDS, MS",2.26%,2.88%,8276
,"KEYA PAHA, NE",-,-,10 or fewer
,"MADISON, NC",-,-,576
,"RIPLEY, MO",-,-,183
,"NEWTON, MS",2.23%,3.02%,762
,"COVINGTON, MS",1.60%,2.21%,813
,"SAMPSON, NC",3.01%,3.70%,1595
,"HOLMES, MS",1.60%,2.40%,750
,"NESHOBA, MS",2.53%,3.70%,1028
,"MARION, MS",2.09%,3.41%,1292
,"NANCE, NE",-,-,61
,"SURRY, NC",1.21%,1.79%,1736
,"GALLATIN, KY",-,2.83%,460
,"ORLEANS, NY",1.15%,2.29%,1657
,"CHOWAN, NC",1.77%,2.32%,734
,"HUMPHREYS, MS",7.11%,8.89%,225
,"WAYNE, NC",1.75%,3.03%,5084
,"SPENCER, KY",1.24%,1.80%,890
,"LEAKE, MS",1.92%,2.40%,1043
,"SCOTT, MS",2.68%,3.78%,820
,"SAINT FRANCOIS, MO",-,1.84%,599
,"KNOX, KY",1.91%,4.65%,1205
,"CLARKE, MS",-,1.95%,616
,"HOWARD, MO",-,-,10 or fewer
,"WASHINGTON, MD",1.37%,2.72%,7540
,"PIKE, MS",2.09%,3.14%,1432
,"GRANT, KY",1.41%,2.34%,2054
,"CHICKASAW, MS",1.55%,2.46%,772
,"QUITMAN, MS",-,-,51
,"WORTH, MO",-,-,79
,"LEFLORE, MS",2.54%,3.14%,668
,"NELSON, KY",2.30%,3.30%,1608
,"HYDE, NC",-,-,107
,"RUTHERFORD, NC",2.32%,3.14%,732
,"MISSISSIPPI, MO",-,2.36%,550
,"CASWELL, NC",1.90%,3.00%,633
,"DAVIDSON, NC",1.24%,2.12%,5721
,"MCKINLEY, NM",-,-,94
,"ST JOHN THE BAPTIST, LA",1.10%,1.85%,1731
,"FRANKLIN, KY",2.11%,2.59%,1893
,"THURSTON, NE",-,-,77
,"IBERVILLE, LA",2.06%,2.72%,1505
,"UNION, KY",-,2.00%,801
,"LAUREL, KY",2.09%,3.35%,1582
,"SULLIVAN, MO",-,-,39
,"CLAY, KY",3.25%,4.63%,1230
,"WASHINGTON, MO",-,-,52
,"LESLIE, KY",-,4.04%,297
,"SENECA, NY",1.52%,2.08%,1056
,"ELKO, NV",1.65%,3.18%,850
,"BIG HORN, MT",-,-,175
,"LARUE, KY",2.74%,3.98%,729
,"JEFFERSON, NY",-,2.30%,478
,"DAVIE, NC",1.17%,1.56%,1542
,"FRANKLIN, NC",1.74%,2.14%,2751
,"COPIAH, MS",2.69%,3.27%,520
,"PEARL RIVER, MS",1.30%,2.09%,3154
,"TYRRELL, NC",-,-,129
,"HERKIMER, NY",1.21%,2.29%,3058
,"WAYNE, NY",1.26%,1.90%,5896
,"LIVINGSTON, MO",-,2.10%,571
,"ROWAN, NC",1.24%,2.00%,4996
,"NORTHAMPTON, NC",-,2.09%,671
,"MEADE, KY",2.15%,2.60%,1115
,"BOYD, NE",-,-,17
,"WAYNE, MO",-,-,349
,"WILKES, NC",1.28%,1.59%,941
,"HOLT, MO",-,-,148
,"LAKE, MI",-,-,325
,"REYNOLDS, MO",-,-,76
,"AITKIN, MN",-,2.21%,542
,"WHITLEY, KY",1.72%,3.22%,2205
,"WASHINGTON, LA",1.93%,3.10%,1708
,"CARROLL, MS",-,-,246
,"TRIMBLE, KY",-,-,286
,"JASPER, MS",-,-,299
,"DELAWARE, NY",1.10%,1.82%,2090
,"MERRICK, NE",-,-,293
,"CHENANGO, NY",0.75%,1.46%,2941
,"HARRISON, MO",-,-,121
,"CALDWELL, NC",0.86%,1.46%,3832
,"PASQUOTANK, NC",1.48%,2.24%,1829
,"GREENE, NC",2.46%,3.51%,570
,"OTSEGO, NY",1.23%,1.60%,2998
,"LIVINGSTON, NY",1.60%,2.04%,3379
,"LAUDERDALE, MS",2.08%,3.08%,3180
,"BRUNSWICK, NC",1.45%,2.28%,4773
,"AROOSTOOK, ME",0.93%,1.68%,1187
,"GENESEE, NY",1.29%,1.71%,3100
,"OSCEOLA, MI",1.92%,2.46%,1096
,"HAMILTON, NY",-,-,58
,"HARNETT, NC",2.27%,3.13%,4223
,"KENT, MD",-,-,578
,"CALHOUN, MS",2.25%,2.63%,533
,"COLUMBUS, NC",2.46%,4.05%,1137
,"BULLITT, KY",1.46%,2.12%,4722
,"GASTON, NC",1.51%,2.06%,3245
,"HALL, NE",2.40%,3.50%,1000
,"LOWNDES, MS",1.72%,3.30%,2209
,"PRENTISS, MS",-,2.47%,1091
,"JONES, NC",-,-,139
,"AMITE, MS",-,-,238
,"DEKALB, MO",-,-,242
,"ALLEGANY, NY",1.08%,1.86%,1939
,"POINTE COUPEE, LA",1.38%,1.80%,943
,"PIKE, KY",1.79%,3.10%,2843
,"RANKIN, MS",1.59%,2.17%,5345
,"ITASCA, MN",1.55%,2.09%,2444
,"FRANKLIN, ME",2.04%,2.54%,1179
,"HENDERSON, KY",1.34%,2.10%,2618
,"FULTON, KY",-,-,176
,"SIMPSON, MS",2.31%,3.80%,605
,"OWEN, KY",-,-,361
,"TUNICA, MS",-,-,186
,"GENTRY, MO",-,-,283
,"HARRISON, KY",3.72%,4.30%,349
,"DAVIESS, MO",-,-,142
,"MARSHALL, KY",1.42%,2.12%,1553
,"HALIFAX, NC",1.31%,2.97%,2219
,"BOONE, KY",1.57%,2.02%,9461
,"CASS, MI",1.69%,2.13%,1600
,"BUTLER, MO",1.49%,2.21%,1405
,"MONROE, NY",1.30%,1.91%,50828
,"LAFAYETTE, MO",-,-,213
,"HILLSDALE, MI",1.26%,1.73%,1271
,"LENAWEE, MI",1.12%,1.97%,4714
,"MONTGOMERY, NY",-,2.07%,773
,"KENTON, KY",1.40%,1.88%,10100
,"JONES, MS",2.24%,3.18%,1476
,"WORCESTER, MD",1.54%,2.48%,1490
,"STEUBEN, NY",1.23%,1.76%,5450
,"NICHOLAS, KY",-,-,88
,"MUSSELSHELL, MT",-,-,74
,"PERQUIMANS, NC",-,-,528
,"CLINTON, MO",-,3.52%,341
,"ESMERALDA, NV",-,-,10 or fewer
,"ROCKINGHAM, NC",0.89%,2.40%,4383
,"SCOTT, KY",2.43%,3.10%,1933
,"BRANCH, MI",1.91%,2.53%,1779
,"PERSON, NC",1.24%,2.30%,1128
,"MERCER, KY",3.01%,3.01%,399
,"COAHOMA, MS",-,-,125
,"BENTON, MO",-,-,38
,"HENRY, KY",2.09%,3.04%,1053
,"OCEANA, MI",0.98%,1.50%,1733
,"SMITH, MS",-,4.12%,291
,"BERRIEN, MI",1.73%,2.27%,7610
,"PISCATAQUIS, ME",-,-,73
,"YATES, NY",1.32%,1.81%,831
,"JEFFERSON, MS",-,-,68
,"CAROLINE, MD",1.03%,1.63%,1655
,"ANSON, NC",3.42%,4.04%,322
,"SCOTTS BLUFF, NE",1.50%,2.33%,1201
,"JACKSON, MO",1.63%,2.36%,13062
,"CUMBERLAND, NC",1.92%,3.20%,10716
,"CAMPBELL, KY",1.07%,1.48%,5683
,"NASH, NC",2.21%,3.75%,3626
,"HOKE, NC",3.38%,4.60%,1066
,"SUNFLOWER, MS",6.82%,7.39%,176
,"BUCHANAN, MO",1.09%,1.89%,4293
,"KEWEENAW, MI",-,-,10 or fewer
,"GRENADA, MS",-,2.38%,757
,"BRECKINRIDGE, KY",3.22%,3.82%,497
,"HARDIN, KY",1.29%,2.24%,7046
,"FURNAS, NE",-,-,49
,"TIOGA, NY",1.24%,2.20%,2819
,"CAMDEN, NJ",1.45%,2.14%,24845
,"BRACKEN, KY",-,-,302
,"OXFORD, ME",1.70%,2.19%,2234
,"FARIBAULT, MN",-,-,471
,"WASHINGTON, NY",2.02%,2.79%,1433
,"WICOMICO, MD",1.71%,2.59%,4316
,"MILLE LACS, MN",2.13%,2.80%,1035
,"NORMAN, MN",-,-,354
,"MASON, MI",1.51%,1.87%,1655
,"LAMAR, MS",1.40%,2.01%,2787
,"WEST BATON ROUGE, LA",0.94%,1.82%,1482
,"MONROE, MS",2.25%,2.76%,1377
,"MECOSTA, MI",1.56%,2.02%,2379
,"JEFFERSON, KY",1.55%,2.23%,38603
,"FORSYTH, NC",1.10%,1.77%,19256
,"SAINT MARTIN, LA",1.57%,2.31%,1905
,"HARFORD, MD",2.11%,3.11%,6211
,"CAMDEN, NC",-,-,408
,"MADISON, MO",-,-,65
,"STONE, MS",2.63%,3.75%,533
,"TRAVERSE, MN",-,-,176
,"STEVENS, MN",-,-,236
,"ONTARIO, NY",1.12%,1.63%,6456
,"NOBLES, MN",1.55%,2.12%,1229
,"MONROE, MI",1.05%,1.91%,7075
,"MAHNOMEN, MN",-,-,255
,"CALHOUN, MI",1.60%,2.18%,5638
,"JACKSON, MI",1.26%,1.73%,9156
,"COTTONWOOD, MN",-,-,554
,"PITT, NC",2.28%,3.26%,7843
,"WASHINGTON, KY",-,-,176
,"PENOBSCOT, ME",1.35%,1.89%,2591
,"ONEIDA, NY",0.85%,1.86%,7726
,"STANTON, NE",-,-,132
,"YALOBUSHA, MS",-,3.56%,365
,"KOOCHICHING, MN",-,-,600
,"RANDOLPH, NC",1.43%,2.83%,2862
,"VAN BUREN, MI",1.59%,2.11%,4403
,"TISHOMINGO, MS",1.81%,2.38%,883
,"SHARKEY, MS",-,-,41
,"HOLT, NE",-,-,127
,"GARRARD, KY",3.44%,4.81%,582
,"MADISON, MS",1.79%,2.43%,4357
,"CARTER, MO",-,-,110
,"GAGE, NE",1.38%,2.11%,1234
,"WEBSTER, KY",-,2.91%,447
,"WARREN, NJ",0.63%,1.45%,3318
,"LYON, KY",-,-,195
,"CASS, NE",2.66%,2.80%,714
,"EUREKA, NV",-,-,16
,"WINSTON, MS",-,4.86%,288
,"AVERY, NC",-,-,594
,"FORREST, MS",1.54%,2.03%,6513
,"SHERMAN, NE",-,-,39
,"WILKIN, MN",-,-,426
,"RICHMOND, NC",7.11%,8.37%,239
,"BELL, KY",-,3.04%,460
,"FRANKLIN, MS",-,-,113
,"HAMPDEN, MA",0.86%,1.71%,8242
,"WHEATLAND, MT",-,-,17
,"CAPE MAY, NJ",1.05%,1.48%,2089
,"POWELL, MT",-,-,36
,"WALDO, ME",1.13%,2.01%,1242
,"TALLAHATCHIE, MS",-,-,148
,"DESOTO, MS",2.06%,3.24%,4999
,"BUFFALO, NE",1.87%,2.27%,1014
,"RICHLAND, MT",-,-,547
,"JACKSON, KY",-,3.96%,404
,"PONTOTOC, MS",1.76%,2.26%,1195
,"NODAWAY, MO",-,1.08%,1297
,"CHEMUNG, NY",1.54%,2.26%,4858
,"GLADWIN, MI",-,-,60
,"CASS, MO",1.73%,2.72%,1615
,"MONTGOMERY, MO",-,-,11
,"GREENE, NY",1.62%,2.16%,1483
,"GRANT, MN",-,-,273
,"JOHNSTON, NC",1.69%,2.71%,9313
,"LEE, KY",-,-,152
,"LINN, MO",-,-,158
,"ITAWAMBA, MS",-,1.37%,1093
,"GLOUCESTER, NJ",1.57%,2.20%,10580
,"EAST FELICIANA, LA",-,-,767
,"GREENE, MS",-,-,259
,"KITTSON, MN",-,-,222
,"COLUMBIA, NY",1.89%,2.33%,1800
,"ANDREW, MO",-,-,738
,"SHELBY, KY",1.52%,2.05%,2437
,"LEWIS, NY",-,-,140
,"JOHNSON, MO",2.96%,3.45%,406
,"MUSKEGON, MI",1.56%,2.16%,10877
