Session Title,"Opioid OD Heat Firearms in ED, State Month Age",,,,,,
Session ID,2776087,,,,,,
Data Model,Patients,,,,,,
Population Base,All Patients,,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Encounter Type: Emergency, Emergency to Inpatient",,,,,,
Session Date Range,1/1/2025 - 10/30/2025,,,,,,
Measure,Number of Patients,,,,,,
Export User,Stephanie Perniciaro,,,,,,
Date of Export,11/12/2025,,,,,,
,,,,,,,
,,,,,,,
,,,Diagnosis (Encounter),OPIOID OD,Heat,firearms initial,"Total: Total includes all data, including data from columns not currently displayed."
,,,Jul,20,137,14,37120
,,,Aug,20,36,10 or fewer,36429
,,,Sep,12,10 or fewer,10 or fewer,37186
,,,Oct 1 – Oct 30,17,10 or fewer,10 or fewer,30291
Washington,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,4704
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4395
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4515
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4112
,,,May,10 or fewer,10 or fewer,10 or fewer,4624
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3972
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3390
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3371
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3739
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2919
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,3511
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3155
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3354
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3130
,,,May,10 or fewer,10 or fewer,10 or fewer,3310
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3136
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3315
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3288
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3391
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2633
,≥ 25 and < 45 Years,2025,Jan,20,10 or fewer,10 or fewer,8484
,,,Feb,20,10 or fewer,10 or fewer,7803
,,,Mar,32,10 or fewer,10 or fewer,8401
,,,Apr,33,10 or fewer,10 or fewer,8101
,,,May,30,10 or fewer,10 or fewer,8672
,,,Jun,30,10 or fewer,10 or fewer,8112
,,,Jul,26,11,10 or fewer,8446
,,,Aug,32,17,10 or fewer,8607
,,,Sep,23,10 or fewer,10 or fewer,8416
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6802
,≥ 45 and < 65 Years,2025,Jan,11,10 or fewer,10 or fewer,7146
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6574
,,,Mar,19,10 or fewer,10 or fewer,7278
,,,Apr,13,10 or fewer,10 or fewer,6811
,,,May,17,10 or fewer,10 or fewer,7193
,,,Jun,18,10 or fewer,10 or fewer,6990
,,,Jul,16,16,10 or fewer,7417
,,,Aug,16,10 or fewer,10 or fewer,7270
,,,Sep,15,10 or fewer,10 or fewer,6964
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5623
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8728
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8259
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8943
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8692
,,,May,10 or fewer,10 or fewer,10 or fewer,9271
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8874
,,,Jul,10 or fewer,10 or fewer,10 or fewer,9107
,,,Aug,10 or fewer,15,10 or fewer,9168
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8957
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7178
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,968
,,,Feb,10 or fewer,10 or fewer,10 or fewer,957
,,,Mar,10 or fewer,10 or fewer,10 or fewer,952
,,,Apr,10 or fewer,10 or fewer,10 or fewer,917
,,,May,10 or fewer,10 or fewer,10 or fewer,818
,,,Jun,10 or fewer,10 or fewer,10 or fewer,835
,,,Jul,10 or fewer,10 or fewer,10 or fewer,852
,,,Aug,10 or fewer,10 or fewer,10 or fewer,821
,,,Sep,10 or fewer,10 or fewer,10 or fewer,790
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,880
,"Total: Total includes all data under the Washington bucket, including data from rows not currently displayed.",2025,Jan,38,10 or fewer,10 or fewer,33535
,,,Feb,38,10 or fewer,10 or fewer,31140
,,,Mar,66,10 or fewer,10 or fewer,33437
,,,Apr,61,10 or fewer,10 or fewer,31760
,,,May,59,17,10 or fewer,33883
,,,Jun,62,25,10 or fewer,31915
,,,Jul,58,48,10 or fewer,32526
,,,Aug,58,53,10 or fewer,32522
,,,Sep,41,10 or fewer,10 or fewer,32256
,,,Oct 1 – Oct 30,22,10 or fewer,10 or fewer,26034
Arkansas,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,9462
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8758
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8761
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8151
,,,May,10 or fewer,10 or fewer,10 or fewer,8420
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6967
,,,Jul,10 or fewer,17,10 or fewer,6979
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7786
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8702
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7286
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,4143
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3735
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3978
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3908
,,,May,10 or fewer,10 or fewer,15,3983
,,,Jun,10 or fewer,31,10 or fewer,3866
,,,Jul,10 or fewer,40,10 or fewer,3934
,,,Aug,10 or fewer,17,10 or fewer,3970
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4279
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3297
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,16,7276
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6687
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7265
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7014
,,,May,10 or fewer,10 or fewer,14,7572
,,,Jun,12,83,13,7577
,,,Jul,10 or fewer,103,12,7548
,,,Aug,10 or fewer,46,13,7402
,,,Sep,10 or fewer,10 or fewer,12,7326
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5906
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6395
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6048
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6538
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6245
,,,May,10 or fewer,10 or fewer,10 or fewer,6683
,,,Jun,10 or fewer,49,10 or fewer,6479
,,,Jul,10 or fewer,78,10 or fewer,6490
,,,Aug,10 or fewer,38,10 or fewer,6505
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6439
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5070
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6332
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5854
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6488
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6254
,,,May,10 or fewer,10 or fewer,10 or fewer,6530
,,,Jun,10 or fewer,18,10 or fewer,6170
,,,Jul,10 or fewer,39,10 or fewer,6221
,,,Aug,10 or fewer,24,10 or fewer,6353
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5993
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4817
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1025
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1060
,,,Mar,10 or fewer,10 or fewer,10 or fewer,950
,,,Apr,10 or fewer,10 or fewer,10 or fewer,976
,,,May,10 or fewer,10 or fewer,10 or fewer,909
,,,Jun,10 or fewer,10 or fewer,10 or fewer,977
,,,Jul,10 or fewer,10 or fewer,10 or fewer,914
,,,Aug,10 or fewer,10 or fewer,10 or fewer,857
,,,Sep,10 or fewer,10 or fewer,10 or fewer,910
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,934
,"Total: Total includes all data under the Arkansas bucket, including data from rows not currently displayed.",2025,Jan,10 or fewer,10 or fewer,35,34628
,,,Feb,13,10 or fewer,21,32141
,,,Mar,18,10 or fewer,22,33977
,,,Apr,24,11,27,32543
,,,May,18,24,37,34095
,,,Jun,23,190,28,32029
,,,Jul,18,276,25,32081
,,,Aug,14,130,30,32872
,,,Sep,12,31,28,33646
,,,Oct 1 – Oct 30,10 or fewer,16,14,27306
Idaho,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,3870
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4008
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3961
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3802
,,,May,10 or fewer,10 or fewer,10 or fewer,3712
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3253
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3227
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3488
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3771
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2282
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,3601
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3078
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3359
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3389
,,,May,10 or fewer,10 or fewer,10 or fewer,3286
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3293
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3519
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3552
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3582
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2362
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6829
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6327
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6820
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6407
,,,May,10 or fewer,10 or fewer,10 or fewer,6762
,,,Jun,10 or fewer,12,10 or fewer,6686
,,,Jul,10 or fewer,22,10 or fewer,6988
,,,Aug,10 or fewer,15,10 or fewer,7051
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6835
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4020
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5804
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5478
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6078
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5705
,,,May,10 or fewer,10 or fewer,10 or fewer,5911
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5814
,,,Jul,10 or fewer,16,10 or fewer,6047
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6078
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5763
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3511
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,7484
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7028
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7753
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7537
,,,May,10 or fewer,10 or fewer,10 or fewer,7649
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7446
,,,Jul,10 or fewer,15,10 or fewer,7723
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7742
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7530
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4553
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,543
,,,Feb,10 or fewer,10 or fewer,10 or fewer,613
,,,Mar,10 or fewer,10 or fewer,10 or fewer,532
,,,Apr,10 or fewer,10 or fewer,10 or fewer,599
,,,May,10 or fewer,10 or fewer,10 or fewer,537
,,,Jun,10 or fewer,10 or fewer,10 or fewer,539
,,,Jul,10 or fewer,10 or fewer,10 or fewer,611
,,,Aug,10 or fewer,10 or fewer,10 or fewer,537
,,,Sep,10 or fewer,10 or fewer,10 or fewer,560
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,506
,"Total: Total includes all data under the Idaho bucket, including data from rows not currently displayed.",2025,Jan,14,10 or fewer,10 or fewer,28124
,,,Feb,11,10 or fewer,10 or fewer,26530
,,,Mar,21,10 or fewer,10 or fewer,28500
,,,Apr,13,10 or fewer,10 or fewer,27434
,,,May,15,24,10 or fewer,27854
,,,Jun,13,40,10 or fewer,27027
,,,Jul,17,67,10 or fewer,28105
,,,Aug,14,46,10 or fewer,28444
,,,Sep,14,18,10 or fewer,28038
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,17234
Kansas,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2173
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2445
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2263
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2301
,,,May,10 or fewer,10 or fewer,10 or fewer,2420
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2085
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2148
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2295
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2523
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2045
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2488
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2335
,,,Mar,10 or fewer,10 or fewer,13,2459
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2504
,,,May,10 or fewer,10 or fewer,10 or fewer,2777
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2856
,,,Jul,10 or fewer,11,10 or fewer,2912
,,,Aug,10 or fewer,11,12,2925
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3023
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2202
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5547
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5352
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5854
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5741
,,,May,10 or fewer,10 or fewer,10 or fewer,6564
,,,Jun,10 or fewer,26,10 or fewer,6380
,,,Jul,10 or fewer,30,11,6762
,,,Aug,10 or fewer,12,10 or fewer,6842
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6539
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4816
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5015
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4804
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5101
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4941
,,,May,10 or fewer,10 or fewer,10 or fewer,5833
,,,Jun,10 or fewer,12,10 or fewer,5675
,,,Jul,10 or fewer,21,10 or fewer,5899
,,,Aug,10 or fewer,11,10 or fewer,5953
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5811
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4191
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6161
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5996
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6710
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6324
,,,May,10 or fewer,10 or fewer,10 or fewer,7742
,,,Jun,10 or fewer,15,10 or fewer,7327
,,,Jul,10 or fewer,27,10 or fewer,7306
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7455
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7320
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5434
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,770
,,,Feb,10 or fewer,10 or fewer,10 or fewer,747
,,,Mar,10 or fewer,10 or fewer,10 or fewer,699
,,,Apr,10 or fewer,10 or fewer,10 or fewer,725
,,,May,10 or fewer,10 or fewer,10 or fewer,710
,,,Jun,10 or fewer,10 or fewer,10 or fewer,790
,,,Jul,10 or fewer,10 or fewer,10 or fewer,785
,,,Aug,10 or fewer,10 or fewer,10 or fewer,778
,,,Sep,10 or fewer,10 or fewer,10 or fewer,737
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,845
,"Total: Total includes all data under the Kansas bucket, including data from rows not currently displayed.",2025,Jan,11,10 or fewer,15,22151
,,,Feb,12,10 or fewer,16,21676
,,,Mar,17,10 or fewer,21,23085
,,,Apr,15,10 or fewer,19,22534
,,,May,21,21,14,26043
,,,Jun,12,68,20,25110
,,,Jul,19,91,18,25808
,,,Aug,11,48,21,26246
,,,Sep,17,21,17,25950
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,13,19533
Missouri,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1917
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1797
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1955
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1818
,,,May,10 or fewer,10 or fewer,10 or fewer,1973
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1776
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1664
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1759
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1887
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1550
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2480
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2389
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2690
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2612
,,,May,10 or fewer,10 or fewer,10 or fewer,2677
,,,Jun,10 or fewer,11,13,2699
,,,Jul,10 or fewer,15,10 or fewer,2698
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2692
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2798
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2290
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6046
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5488
,,,Mar,13,10 or fewer,10 or fewer,6219
,,,Apr,12,10 or fewer,10 or fewer,6054
,,,May,10 or fewer,10 or fewer,10 or fewer,6302
,,,Jun,10 or fewer,35,10 or fewer,6428
,,,Jul,10 or fewer,54,10 or fewer,6410
,,,Aug,10 or fewer,24,10 or fewer,6357
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6413
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4876
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5600
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5196
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5955
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5636
,,,May,10 or fewer,10 or fewer,10 or fewer,5736
,,,Jun,10 or fewer,24,10 or fewer,5719
,,,Jul,10 or fewer,39,10 or fewer,5745
,,,Aug,10 or fewer,19,10 or fewer,5741
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5696
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4391
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6757
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6432
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7359
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6783
,,,May,10 or fewer,10 or fewer,10 or fewer,7308
,,,Jun,10 or fewer,12,10 or fewer,6903
,,,Jul,10 or fewer,30,10 or fewer,6857
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6798
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6881
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,5175
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,781
,,,Feb,10 or fewer,10 or fewer,10 or fewer,849
,,,Mar,10 or fewer,10 or fewer,10 or fewer,751
,,,Apr,10 or fewer,10 or fewer,10 or fewer,802
,,,May,10 or fewer,10 or fewer,10 or fewer,705
,,,Jun,10 or fewer,10 or fewer,10 or fewer,789
,,,Jul,10 or fewer,10 or fewer,10 or fewer,673
,,,Aug,10 or fewer,10 or fewer,10 or fewer,683
,,,Sep,10 or fewer,10 or fewer,10 or fewer,699
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,772
,"Total: Total includes all data under the Missouri bucket, including data from rows not currently displayed.",2025,Jan,10 or fewer,10 or fewer,10 or fewer,23577
,,,Feb,13,10 or fewer,10 or fewer,22149
,,,Mar,22,10 or fewer,10 or fewer,24923
,,,Apr,21,10 or fewer,10 or fewer,23703
,,,May,18,10 or fewer,15,24699
,,,Jun,10 or fewer,82,24,24308
,,,Jul,10 or fewer,139,16,24047
,,,Aug,11,60,10 or fewer,24027
,,,Sep,10 or fewer,19,14,24370
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,19051
Hawaii,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,4491
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4227
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4213
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4113
,,,May,10 or fewer,10 or fewer,10 or fewer,4296
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3392
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3175
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3403
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3433
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2738
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2467
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2237
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2389
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2281
,,,May,10 or fewer,10 or fewer,10 or fewer,2338
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2055
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2180
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2300
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2441
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1898
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5545
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5043
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5345
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5117
,,,May,10 or fewer,10 or fewer,10 or fewer,5375
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5158
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5212
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5282
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5340
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4300
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,5341
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4851
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5134
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5002
,,,May,10 or fewer,10 or fewer,10 or fewer,5243
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5069
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5078
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5200
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4968
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4060
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,6481
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5934
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6278
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6237
,,,May,10 or fewer,10 or fewer,10 or fewer,6492
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6279
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6381
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6432
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6138
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,4975
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,754
,,,Feb,10 or fewer,10 or fewer,10 or fewer,807
,,,Mar,10 or fewer,10 or fewer,10 or fewer,805
,,,Apr,10 or fewer,10 or fewer,10 or fewer,769
,,,May,10 or fewer,10 or fewer,10 or fewer,752
,,,Jun,10 or fewer,10 or fewer,10 or fewer,753
,,,Jul,10 or fewer,10 or fewer,10 or fewer,735
,,,Aug,10 or fewer,10 or fewer,10 or fewer,734
,,,Sep,10 or fewer,10 or fewer,10 or fewer,785
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,736
,"Total: Total includes all data under the Hawaii bucket, including data from rows not currently displayed.",2025,Jan,11,10 or fewer,10 or fewer,25077
,,,Feb,10 or fewer,10 or fewer,10 or fewer,23095
,,,Mar,12,10 or fewer,10 or fewer,24162
,,,Apr,14,10 or fewer,10 or fewer,23518
,,,May,10 or fewer,10 or fewer,10 or fewer,24495
,,,Jun,10 or fewer,10 or fewer,10 or fewer,22700
,,,Jul,11,13,10 or fewer,22758
,,,Aug,10 or fewer,17,10 or fewer,23349
,,,Sep,10 or fewer,11,10 or fewer,23103
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,18704
Nebraska,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2987
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2785
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2608
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2655
,,,May,10 or fewer,10 or fewer,10 or fewer,2694
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2341
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2318
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2602
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2679
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2150
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2728
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2547
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2689
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2711
,,,May,10 or fewer,10 or fewer,10 or fewer,2712
,,,Jun,10 or fewer,13,10 or fewer,2673
,,,Jul,10 or fewer,15,10 or fewer,2682
