,,,Dec,19,10 or fewer,10 or fewer,32919
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3691
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3744
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3447
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3440
,,,May,10 or fewer,10 or fewer,10 or fewer,3387
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3394
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3334
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3350
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3951
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3816
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3678
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3773
,"Total: Total includes all data under the Virginia bucket, including data from rows not currently displayed.",2021,Jan,150,10 or fewer,69,113611
,,,Feb,125,10 or fewer,69,101566
,,,Mar,196,13,101,117259
,,,Apr,202,24,71,120533
,,,May,190,89,98,127239
,,,Jun,227,239,91,130089
,,,Jul,217,320,83,137100
,,,Aug,229,369,81,143935
,,,Sep,199,54,79,141083
,,,Oct,185,12,86,137566
,,,Nov,168,10 or fewer,103,128638
,,,Dec,196,10 or fewer,122,157828
Florida,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,13167
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14404
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17522
,,,Apr,10 or fewer,10 or fewer,10 or fewer,20719
,,,May,10 or fewer,10 or fewer,10 or fewer,23719
,,,Jun,10 or fewer,10 or fewer,10 or fewer,21135
,,,Jul,10 or fewer,10 or fewer,10 or fewer,24815
,,,Aug,10 or fewer,13,10 or fewer,29373
,,,Sep,10 or fewer,11,10 or fewer,27426
,,,Oct,10 or fewer,10 or fewer,10 or fewer,28139
,,,Nov,10 or fewer,10 or fewer,10 or fewer,27528
,,,Dec,10 or fewer,10 or fewer,10 or fewer,30838
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,38,9416
,,,Feb,10 or fewer,10 or fewer,33,10596
,,,Mar,17,10 or fewer,30,11916
,,,Apr,12,10 or fewer,32,12830
,,,May,10 or fewer,12,56,13981
,,,Jun,10 or fewer,15,49,13711
,,,Jul,13,15,40,15634
,,,Aug,10 or fewer,32,38,16560
,,,Sep,11,10 or fewer,42,14983
,,,Oct,10 or fewer,10 or fewer,47,15160
,,,Nov,10 or fewer,10 or fewer,47,14754
,,,Dec,10 or fewer,10 or fewer,50,17469
,≥ 25 and < 45 Years,2021,Jan,50,10 or fewer,49,21135
,,,Feb,49,10 or fewer,55,23784
,,,Mar,69,11,35,26919
,,,Apr,80,10 or fewer,49,29091
,,,May,83,22,61,31999
,,,Jun,83,25,48,31457
,,,Jul,111,41,61,36567
,,,Aug,88,37,48,39100
,,,Sep,108,22,59,32282
,,,Oct,98,13,59,31113
,,,Nov,95,10 or fewer,55,30194
,,,Dec,88,10 or fewer,68,37610
,≥ 45 and < 65 Years,2021,Jan,27,10 or fewer,14,19765
,,,Feb,37,10 or fewer,13,21547
,,,Mar,28,10 or fewer,17,24465
,,,Apr,31,10 or fewer,11,25733
,,,May,36,13,12,27224
,,,Jun,33,25,19,27087
,,,Jul,42,33,13,30855
,,,Aug,51,40,10 or fewer,32258
,,,Sep,45,13,17,26383
,,,Oct,52,11,17,25946
,,,Nov,42,10 or fewer,18,25550
,,,Dec,43,10 or fewer,19,29964
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,16527
,,,Feb,10 or fewer,10 or fewer,10 or fewer,17511
,,,Mar,13,10 or fewer,10 or fewer,20174
,,,Apr,10 or fewer,10 or fewer,10 or fewer,20287
,,,May,11,12,10 or fewer,22518
,,,Jun,12,27,10 or fewer,22832
,,,Jul,10 or fewer,24,10 or fewer,25279
,,,Aug,10 or fewer,34,10 or fewer,24597
,,,Sep,10 or fewer,10 or fewer,10 or fewer,21917
,,,Oct,10 or fewer,10 or fewer,10 or fewer,22604
,,,Nov,11,10 or fewer,10 or fewer,22835
,,,Dec,10 or fewer,10 or fewer,10 or fewer,25451
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3035
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3447
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3684
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3858
,,,May,10 or fewer,10 or fewer,10 or fewer,4004
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4325
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4279
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5258
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5627
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4537
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4250
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4617
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2021,Jan,87,10 or fewer,113,83038
,,,Feb,101,10 or fewer,118,91277
,,,Mar,128,35,90,104665
,,,Apr,132,30,103,112506
,,,May,141,65,142,123433
,,,Jun,138,96,129,120541
,,,Jul,177,122,134,137416
,,,Aug,161,156,107,147125
,,,Sep,173,65,132,128607
,,,Oct,166,39,135,127485
,,,Nov,158,10 or fewer,143,125093
,,,Dec,144,14,152,145934
Michigan,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,8814
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8482
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11996
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12825
,,,May,10 or fewer,10 or fewer,10 or fewer,14000
,,,Jun,10 or fewer,11,10 or fewer,14288
,,,Jul,10 or fewer,10 or fewer,10 or fewer,15459
,,,Aug,10 or fewer,10 or fewer,10 or fewer,16162
,,,Sep,10 or fewer,10 or fewer,10 or fewer,20554
,,,Oct,10 or fewer,10 or fewer,10 or fewer,19728
,,,Nov,10 or fewer,10 or fewer,10 or fewer,17077
,,,Dec,10 or fewer,10 or fewer,10 or fewer,14969
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,28,12024
,,,Feb,10 or fewer,10 or fewer,16,10989
,,,Mar,15,10 or fewer,28,13728
,,,Apr,12,10 or fewer,36,14669
,,,May,12,12,39,14682
,,,Jun,12,20,30,14865
,,,Jul,16,19,52,15397
,,,Aug,11,33,41,15805
,,,Sep,10 or fewer,10 or fewer,27,15974
,,,Oct,10 or fewer,10 or fewer,26,15529
,,,Nov,15,10 or fewer,19,14471
,,,Dec,10 or fewer,10 or fewer,23,14358
,≥ 25 and < 45 Years,2021,Jan,83,10 or fewer,49,27359
,,,Feb,73,10 or fewer,34,24661
,,,Mar,89,10 or fewer,44,30121
,,,Apr,101,10 or fewer,35,32587
,,,May,124,10 or fewer,56,31740
,,,Jun,89,45,46,31453
,,,Jul,92,46,63,33561
,,,Aug,104,43,58,34279
,,,Sep,87,10 or fewer,54,32888
,,,Oct,102,10 or fewer,52,32014
,,,Nov,79,10 or fewer,36,31362
,,,Dec,88,10 or fewer,33,31961
,≥ 45 and < 65 Years,2021,Jan,40,10 or fewer,10 or fewer,23550
,,,Feb,37,10 or fewer,10 or fewer,21927
,,,Mar,48,10 or fewer,10 or fewer,26477
,,,Apr,55,10 or fewer,22,29236
,,,May,49,10 or fewer,18,27685
,,,Jun,51,33,12,27636
,,,Jul,53,34,10 or fewer,29278
,,,Aug,60,59,15,30000
,,,Sep,47,10 or fewer,10 or fewer,28456
,,,Oct,49,10 or fewer,13,28890
,,,Nov,46,10 or fewer,13,28699
,,,Dec,47,10 or fewer,13,27552
,65 Years or more,2021,Jan,12,10 or fewer,10 or fewer,22693
,,,Feb,13,10 or fewer,10 or fewer,20805
,,,Mar,19,10 or fewer,10 or fewer,25492
,,,Apr,20,10 or fewer,10 or fewer,26077
,,,May,24,12,10 or fewer,26929
,,,Jun,18,39,10 or fewer,27505
,,,Jul,17,23,10 or fewer,29045
,,,Aug,27,36,10 or fewer,29012
,,,Sep,29,10 or fewer,10 or fewer,27782
,,,Oct,29,10 or fewer,10 or fewer,28982
,,,Nov,21,10 or fewer,10 or fewer,28281
,,,Dec,23,10 or fewer,10 or fewer,27538
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2775
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2753
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2816
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3111
,,,May,10 or fewer,10 or fewer,10 or fewer,3168
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2982
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2954
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2956
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3362
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3358
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3535
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3992
,"Total: Total includes all data under the Michigan bucket, including data from rows not currently displayed.",2021,Jan,145,10 or fewer,91,97202
,,,Feb,135,10 or fewer,61,89613
,,,Mar,171,10 or fewer,93,110616
,,,Apr,188,10 or fewer,99,118495
,,,May,211,40,123,118195
,,,Jun,173,148,96,118714
,,,Jul,178,129,136,125674
,,,Aug,203,176,123,128189
,,,Sep,174,23,97,128999
,,,Oct,190,11,101,128488
,,,Nov,161,10 or fewer,75,123414
,,,Dec,168,10 or fewer,80,120354
California,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,8063
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8007
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10055
,,,Apr,10 or fewer,10 or fewer,10 or fewer,11709
,,,May,10 or fewer,10 or fewer,10 or fewer,13428
,,,Jun,10 or fewer,12,10 or fewer,13415
,,,Jul,10 or fewer,12,10 or fewer,14765
,,,Aug,10 or fewer,10 or fewer,10 or fewer,16573
,,,Sep,10 or fewer,10 or fewer,10 or fewer,15936
,,,Oct,10 or fewer,10 or fewer,10 or fewer,16245
,,,Nov,10 or fewer,10 or fewer,10 or fewer,16436
,,,Dec,10 or fewer,10 or fewer,10 or fewer,17118
,≥ 15 and < 25 Years,2021,Jan,25,10 or fewer,42,8544
,,,Feb,16,10 or fewer,26,8231
,,,Mar,14,10 or fewer,33,9472
,,,Apr,22,10 or fewer,33,10291
,,,May,10 or fewer,10 or fewer,29,10667
,,,Jun,20,21,33,11203
,,,Jul,13,23,36,12230
,,,Aug,22,15,49,12419
,,,Sep,10 or fewer,11,31,11853
,,,Oct,15,10 or fewer,20,11767
,,,Nov,17,10 or fewer,26,11418
,,,Dec,16,10 or fewer,25,11382
,≥ 25 and < 45 Years,2021,Jan,65,10 or fewer,65,21786
,,,Feb,64,10 or fewer,43,19839
,,,Mar,68,10 or fewer,53,22367
,,,Apr,63,10 or fewer,51,24070
,,,May,48,10 or fewer,50,24761
,,,Jun,67,44,61,26174
,,,Jul,66,37,46,28401
,,,Aug,78,22,64,28838
,,,Sep,84,14,59,26311
,,,Oct,64,10 or fewer,66,25210
,,,Nov,64,10 or fewer,56,24690
,,,Dec,91,10 or fewer,49,26530
,≥ 45 and < 65 Years,2021,Jan,25,10 or fewer,12,19512
,,,Feb,24,10 or fewer,15,17447
,,,Mar,34,10 or fewer,10 or fewer,19472
,,,Apr,29,10 or fewer,11,20471
,,,May,19,10 or fewer,12,21193
,,,Jun,32,34,11,22318
,,,Jul,34,40,14,24109
,,,Aug,33,23,11,24122
,,,Sep,31,11,17,21982
,,,Oct,28,10 or fewer,14,21692
,,,Nov,17,10 or fewer,20,21597
,,,Dec,29,10 or fewer,13,22421
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,17027
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15407
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17616
,,,Apr,13,13,10 or fewer,18034
,,,May,10 or fewer,10 or fewer,10 or fewer,18585
,,,Jun,14,30,10 or fewer,19580
,,,Jul,10 or fewer,33,10 or fewer,20852
,,,Aug,13,13,10 or fewer,20668
,,,Sep,10 or fewer,10 or fewer,10 or fewer,19047
,,,Oct,10 or fewer,10 or fewer,10 or fewer,20000
,,,Nov,10 or fewer,10 or fewer,10 or fewer,19974
,,,Dec,10 or fewer,10 or fewer,10 or fewer,21123
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3677
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3484
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3024
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2992
,,,May,10 or fewer,10 or fewer,10 or fewer,2989
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3058
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3142
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3280
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3903
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3572
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3490
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3866
,"Total: Total includes all data under the California bucket, including data from rows not currently displayed.",2021,Jan,127,10 or fewer,134,78601
,,,Feb,112,10 or fewer,96,72408
,,,Mar,123,10 or fewer,102,81992
,,,Apr,127,31,102,87554
,,,May,83,26,97,91618
,,,Jun,137,141,118,95736
,,,Jul,117,145,105,103493
,,,Aug,146,79,134,105885
,,,Sep,129,48,110,99018
,,,Oct,117,10 or fewer,108,98470
,,,Nov,106,15,106,97591
,,,Dec,146,10 or fewer,99,102433
Georgia,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,13702
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14015
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17449
,,,Apr,10 or fewer,10 or fewer,10 or fewer,18805
,,,May,10 or fewer,10 or fewer,10 or fewer,22700
,,,Jun,10 or fewer,10 or fewer,10 or fewer,20678
,,,Jul,10 or fewer,13,10 or fewer,22180
,,,Aug,10 or fewer,11,10 or fewer,29051
,,,Sep,10 or fewer,10 or fewer,10 or fewer,21941
,,,Oct,10 or fewer,10 or fewer,10 or fewer,22554
,,,Nov,10 or fewer,10 or fewer,10 or fewer,23525
,,,Dec,10 or fewer,10 or fewer,10 or fewer,26566
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,56,9568
,,,Feb,10 or fewer,10 or fewer,38,8695
,,,Mar,11,10 or fewer,51,10175
,,,Apr,10 or fewer,10 or fewer,60,10376
,,,May,15,10 or fewer,69,10847
,,,Jun,13,12,63,10902
,,,Jul,10 or fewer,28,74,11450
,,,Aug,10 or fewer,21,59,13159
,,,Sep,14,10 or fewer,52,10786
,,,Oct,11,10 or fewer,47,10789
,,,Nov,10 or fewer,10 or fewer,52,10712
,,,Dec,10 or fewer,10 or fewer,60,12433
,≥ 25 and < 45 Years,2021,Jan,49,10 or fewer,58,19557
,,,Feb,46,10 or fewer,66,17307
,,,Mar,75,10 or fewer,60,19728
,,,Apr,61,10 or fewer,76,20578
,,,May,56,10 or fewer,77,21411
,,,Jun,56,16,92,21531
,,,Jul,48,45,80,23205
,,,Aug,69,27,93,24168
,,,Sep,53,10 or fewer,80,20154
,,,Oct,52,10 or fewer,83,19485
,,,Nov,51,10 or fewer,67,19000
,,,Dec,57,10 or fewer,68,23481
,≥ 45 and < 65 Years,2021,Jan,21,10 or fewer,20,15763
,,,Feb,24,10 or fewer,16,13929
,,,Mar,26,10 or fewer,17,15727
,,,Apr,30,10 or fewer,29,16311
,,,May,27,10 or fewer,25,17291
,,,Jun,27,19,22,17469
,,,Jul,26,33,12,18525
,,,Aug,24,19,12,19095
,,,Sep,37,10 or fewer,15,15855
,,,Oct,36,10 or fewer,21,15407
,,,Nov,25,10 or fewer,17,15055
,,,Dec,35,10 or fewer,20,17648
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,11684
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9870
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11324
,,,Apr,10 or fewer,10 or fewer,10 or fewer,11723
,,,May,14,10 or fewer,10 or fewer,12385
,,,Jun,10 or fewer,11,10 or fewer,12393
,,,Jul,18,16,10 or fewer,12989
,,,Aug,10 or fewer,14,10 or fewer,12210
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10998
,,,Oct,10 or fewer,10 or fewer,10 or fewer,11319
,,,Nov,10 or fewer,10 or fewer,10 or fewer,11561
,,,Dec,12,10 or fewer,10 or fewer,12994
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2638
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2564
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2448
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2344
,,,May,10 or fewer,10 or fewer,10 or fewer,2420
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2559
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2429
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2604
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3077
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2742
,,,Nov,10 or fewer,10 or fewer,12,2500
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2687
,"Total: Total includes all data under the Georgia bucket, including data from rows not currently displayed.",2021,Jan,84,10 or fewer,153,72898
,,,Feb,88,10 or fewer,140,66370
,,,Mar,122,10 or fewer,149,76842
,,,Apr,107,11,180,80133
,,,May,112,36,194,87050
,,,Jun,101,62,194,85526
,,,Jul,99,135,185,90771
,,,Aug,103,92,180,100281
,,,Sep,113,24,168,82804
,,,Oct,106,10 or fewer,161,82290
,,,Nov,89,10 or fewer,160,82349
,,,Dec,117,10 or fewer,167,95799
Indiana,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,5097
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4858
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6792
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7708
,,,May,10 or fewer,10 or fewer,10 or fewer,9101
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8564
,,,Jul,10 or fewer,10 or fewer,10 or fewer,9537
,,,Aug,10 or fewer,10 or fewer,10 or fewer,12966
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10998
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9735
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10297
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10817
,≥ 15 and < 25 Years,2021,Jan,14,10 or fewer,18,6637
,,,Feb,16,10 or fewer,13,5844
,,,Mar,23,10 or fewer,23,7200
,,,Apr,19,10 or fewer,13,7933
,,,May,24,10 or fewer,18,8435
,,,Jun,21,17,21,8374
,,,Jul,12,20,20,8653
,,,Aug,21,19,17,9688
,,,Sep,16,10 or fewer,28,9051
,,,Oct,27,10 or fewer,23,8901
,,,Nov,13,10 or fewer,13,8922
,,,Dec,15,10 or fewer,10 or fewer,9317
,≥ 25 and < 45 Years,2021,Jan,107,10 or fewer,22,15217
,,,Feb,85,10 or fewer,27,13515
,,,Mar,122,10 or fewer,21,15937
,,,Apr,147,10 or fewer,33,17172
,,,May,128,10 or fewer,22,18671
,,,Jun,152,36,24,18507
,,,Jul,123,31,27,19536
,,,Aug,135,43,24,21142
,,,Sep,147,10 or fewer,27,19219
,,,Oct,143,10 or fewer,26,19205
,,,Nov,105,10 or fewer,15,19195
,,,Dec,125,10 or fewer,24,21137
,≥ 45 and < 65 Years,2021,Jan,39,10 or fewer,10 or fewer,13050
,,,Feb,23,10 or fewer,10 or fewer,11709
,,,Mar,37,10 or fewer,11,13540
,,,Apr,40,10 or fewer,10 or fewer,14068
,,,May,35,10 or fewer,10 or fewer,15814
,,,Jun,52,36,10 or fewer,15813
,,,Jul,52,24,11,16770
,,,Aug,60,34,10 or fewer,17801
,,,Sep,54,10 or fewer,12,16619
,,,Oct,40,10 or fewer,10 or fewer,16654
,,,Nov,42,10 or fewer,12,17090
,,,Dec,41,10 or fewer,10 or fewer,19037
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,11645
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10207
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11932
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12485
,,,May,10 or fewer,10 or fewer,10 or fewer,13909
,,,Jun,10 or fewer,20,10 or fewer,14195
,,,Jul,12,16,10 or fewer,14884
,,,Aug,10 or fewer,14,10 or fewer,15054
,,,Sep,11,10 or fewer,10 or fewer,14403
,,,Oct,13,10 or fewer,10 or fewer,15242
,,,Nov,10 or fewer,10 or fewer,10 or fewer,15928
,,,Dec,11,10 or fewer,10 or fewer,17221
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1601
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1448
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1466
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1420
,,,May,10 or fewer,10 or fewer,10 or fewer,1524
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1671
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1576
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1645
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2067
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1874
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1848
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2278
,"Total: Total includes all data under the Indiana bucket, including data from rows not currently displayed.",2021,Jan,165,10 or fewer,48,53242
,,,Feb,130,10 or fewer,53,47576
,,,Mar,188,10 or fewer,61,56861
,,,Apr,213,10 or fewer,60,60782
,,,May,194,21,54,67450
,,,Jun,231,115,57,67114
,,,Jul,201,96,62,70950
,,,Aug,224,114,50,78288
,,,Sep,229,14,69,72352
,,,Oct,226,10 or fewer,57,71605
,,,Nov,167,10 or fewer,45,73273
,,,Dec,192,10 or fewer,48,79797
Colorado,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,8555
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8481
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10144
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12796
,,,May,10 or fewer,10 or fewer,10 or fewer,14371
,,,Jun,10 or fewer,10 or fewer,10 or fewer,14377
,,,Jul,10 or fewer,10 or fewer,10 or fewer,14938
,,,Aug,10 or fewer,10 or fewer,10 or fewer,18139
,,,Sep,10 or fewer,10 or fewer,10 or fewer,18852
,,,Oct,10 or fewer,10 or fewer,10 or fewer,19240
,,,Nov,10 or fewer,10 or fewer,10 or fewer,18927
,,,Dec,10 or fewer,10 or fewer,10 or fewer,19278
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,20,6991
,,,Feb,13,10 or fewer,16,6525
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7458
,,,Apr,19,10 or fewer,15,8326
,,,May,16,10 or fewer,16,8709
,,,Jun,26,17,18,8752
,,,Jul,14,16,24,9207
,,,Aug,27,10 or fewer,23,10089
,,,Sep,19,10 or fewer,19,10299
,,,Oct,10 or fewer,10 or fewer,21,9872
,,,Nov,19,10 or fewer,15,9280
,,,Dec,19,10 or fewer,15,9595
,≥ 25 and < 45 Years,2021,Jan,35,10 or fewer,30,14383
,,,Feb,49,10 or fewer,12,12768
,,,Mar,51,10 or fewer,15,14619
,,,Apr,49,10 or fewer,20,15868
,,,May,50,10 or fewer,28,16218
,,,Jun,50,23,29,16584
,,,Jul,66,25,21,17771
,,,Aug,63,10 or fewer,19,18622
,,,Sep,60,10 or fewer,26,17255
,,,Oct,44,10 or fewer,25,16925
,,,Nov,46,10 or fewer,21,16663
,,,Dec,62,10 or fewer,18,18069
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10083
,,,Feb,16,10 or fewer,10 or fewer,9085
,,,Mar,15,10 or fewer,10 or fewer,10177
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10925
,,,May,16,10 or fewer,10 or fewer,11396
,,,Jun,14,15,10 or fewer,11244
,,,Jul,15,15,10 or fewer,12122
,,,Aug,22,10 or fewer,10 or fewer,12429
,,,Sep,16,10 or fewer,10 or fewer,11828
,,,Oct,18,10 or fewer,10 or fewer,11978
,,,Nov,15,10 or fewer,10 or fewer,11883
,,,Dec,16,10 or fewer,10 or fewer,12193
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,8210
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7639
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8595
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8999
,,,May,10 or fewer,10 or fewer,10 or fewer,9559
,,,Jun,10 or fewer,23,10 or fewer,10089
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10362
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10554
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9895
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10592
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10309
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10848
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1188
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1219
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1156
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1166
,,,May,10 or fewer,10 or fewer,10 or fewer,1348
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1283
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1277
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1222
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1538
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1497
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1595
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1620
,"Total: Total includes all data under the Colorado bucket, including data from rows not currently displayed.",2021,Jan,59,10 or fewer,55,49403
,,,Feb,82,10 or fewer,37,45713
,,,Mar,80,10 or fewer,28,52144
,,,Apr,82,10 or fewer,41,58079
,,,May,89,11,48,61596
,,,Jun,95,87,61,62328
,,,Jul,105,72,60,65673
,,,Aug,117,37,50,71049
,,,Sep,104,24,52,69659
,,,Oct,73,10 or fewer,58,70100
,,,Nov,86,10 or fewer,51,68650
,,,Dec,102,10 or fewer,42,71598
South Carolina,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,4818
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5101
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8373
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9323
,,,May,10 or fewer,10 or fewer,10 or fewer,11101
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10370
,,,Jul,10 or fewer,11,10 or fewer,10947
,,,Aug,10 or fewer,10 or fewer,10 or fewer,12607
,,,Sep,10 or fewer,10 or fewer,10 or fewer,11517
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10819
,,,Nov,10 or fewer,10 or fewer,10 or fewer,11883
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12541
,≥ 15 and < 25 Years,2021,Jan,14,10 or fewer,26,5496
,,,Feb,17,10 or fewer,18,5491
,,,Mar,18,10 or fewer,29,7827
,,,Apr,16,10 or fewer,40,8145
,,,May,22,10 or fewer,44,8253
,,,Jun,19,14,28,7969
,,,Jul,26,24,35,8361
,,,Aug,16,21,29,9152
